Date,ES,6E,6M,ZN,ZC,GC,combined
2009-10-13,10556.849999999751,29891.780000000377,78669.39999999972,42723.849999999424,10346.040000002096,-25526.599999999395,146661.320000002
2009-10-14,10634.48999999975,29891.780000000377,78594.39999999972,41876.27999999942,10846.040000002096,-25816.599999999395,146026.39000000196
2009-10-15,10360.87999999975,29891.780000000377,78469.39999999972,42251.27999999942,10908.540000002096,-25784.5999999994,146097.28000000198
2009-10-16,10730.87999999975,29891.780000000377,79294.39999999972,42376.27999999942,10196.040000002096,-25656.599999999395,146832.78000000198
2009-10-19,10660.87999999975,29891.780000000377,78969.39999999972,42782.52999999942,10258.540000002096,-25666.599999999395,146896.53000000198
2009-10-20,10200.87999999975,29891.780000000377,79644.39999999972,42157.52999999942,9596.040000002096,-25538.5999999994,145952.03000000198
2009-10-21,10710.87999999975,29891.780000000377,79744.39999999972,42110.65499999942,9358.540000002096,-25662.599999999395,146153.65500000198
2009-10-22,10150.87999999975,29891.780000000377,78769.39999999972,41720.02999999942,9633.540000002096,-25690.5999999994,144475.03000000198
2009-10-23,9728.51999999975,29891.780000000377,77669.39999999973,41157.52999999942,10596.040000002096,-25963.31999999939,143079.950000002
2009-10-26,9518.51999999975,29891.780000000377,77769.39999999972,42001.27999999942,10946.040000002096,-26224.03999999939,143902.98000000196
2009-10-27,8748.51999999975,29891.780000000377,77469.39999999972,42360.65499999942,11021.040000002096,-26340.039999999393,143151.35500000196
2009-10-28,9559.909999999749,29891.780000000377,78994.39999999973,41813.77999999942,10471.040000002096,-25984.03999999939,144746.87000000197
2009-10-29,8695.049999999748,29891.780000000377,77869.39999999973,42720.02999999942,11133.540000002096,-26138.03999999939,144171.760000002
2009-10-30,8848.939999999748,29891.780000000377,77444.39999999972,42595.02999999942,10308.540000002096,-25866.039999999393,143222.65000000197
2009-11-02,8898.939999999748,29891.780000000377,77669.39999999973,42251.27999999942,9921.040000002096,-25228.03999999939,143404.40000000197
2009-11-03,9003.939999999748,29891.780000000377,77894.39999999972,41923.15499999942,10221.040000002096,-25172.75999999939,143761.55500000197
2009-11-04,9328.939999999748,29891.780000000377,77519.39999999972,42157.52999999942,10583.540000002096,-25159.75999999939,144321.43000000197
2009-11-05,9388.939999999748,29891.780000000377,76869.39999999972,42501.27999999942,11046.040000002096,-25105.47999999939,144591.96000000197
2009-11-06,9898.939999999748,29891.780000000377,77869.39999999973,42595.02999999942,10083.540000002096,-24989.479999999385,145349.210000002
2009-11-09,9903.939999999748,29891.780000000377,78044.39999999972,42673.15499999942,9646.040000002096,-24969.479999999385,145189.835000002
2009-11-10,9993.939999999748,29891.780000000377,78519.39999999972,43126.27999999942,9633.540000002096,-24731.47999999939,146433.46000000197
2009-11-11,9811.579999999747,29891.780000000377,78369.39999999973,43001.27999999942,9808.540000002096,-24891.47999999939,145991.10000000198
2009-11-12,9911.579999999747,29891.780000000377,78919.39999999972,43048.15499999942,9808.540000002096,-24690.19999999938,146889.25500000198
2009-11-13,10286.579999999747,29891.780000000377,79694.39999999973,43813.77999999942,9221.040000002096,-24012.199999999386,148895.38000000198
2009-11-16,10311.579999999747,29891.780000000377,79244.39999999973,43876.27999999942,9221.040000002096,-24023.919999999383,148521.160000002
2009-11-17,10336.579999999747,29891.780000000377,79319.39999999973,43579.40499999942,9403.420000002097,-23998.63999999939,148531.945000002
2009-11-18,9980.329999999747,29891.780000000377,79194.39999999973,43794.33499999941,9403.420000002097,-23992.63999999939,148271.62500000198
2009-11-19,9874.079999999747,29891.780000000377,78944.39999999973,43700.58499999941,9403.420000002097,-23860.63999999939,147953.62500000198
2009-11-20,10224.079999999747,29891.780000000377,79644.39999999972,43794.33499999941,9403.420000002097,-23299.63999999938,149658.37500000198
2009-11-23,10205.329999999747,29891.780000000377,80194.39999999973,44763.08499999941,9398.300000002098,-23278.63999999939,151174.25500000198
2009-11-24,10349.079999999747,29891.780000000377,80494.39999999972,45606.83499999941,8598.300000002098,-22636.63999999939,152303.75500000198
2009-11-25,9861.579999999747,29891.780000000377,79944.39999999973,46919.33499999941,8323.300000002098,-23041.63999999939,151898.75500000198
2009-11-27,9999.079999999747,29891.780000000377,79719.39999999972,47044.33499999941,8123.300000002098,-22834.63999999938,151943.25500000198
2009-11-30,10336.579999999747,29891.780000000377,80369.39999999972,46263.08499999941,8268.1800000021,-22291.63999999939,152837.38500000193
2009-12-01,10324.079999999747,29891.780000000377,81194.39999999972,45388.08499999941,8263.0600000021,-21886.63999999939,153174.76500000193
2009-12-02,10080.329999999747,29891.780000000377,82219.39999999973,44638.08499999941,8550.5600000021,-21712.63999999939,153667.515000002
2009-12-03,10330.329999999747,29891.780000000377,81619.39999999972,42856.83499999941,9163.0600000021,-23158.63999999939,150702.76500000193
2009-12-04,10221.719999999747,29891.780000000377,81769.39999999973,43575.58499999941,9400.5600000021,-23359.359999999397,151499.68500000195
2009-12-07,9804.499999999745,29891.780000000377,79939.77999999972,44731.83499999941,9338.0600000021,-23789.359999999393,149916.59500000195
2009-12-08,10032.139999999745,29891.780000000377,80535.15999999971,44450.58499999941,9413.0600000021,-24247.35999999939,150075.36500000197
2009-12-09,10250.889999999745,29891.780000000377,80310.15999999971,43513.08499999941,8938.0600000021,-24136.07999999939,148767.89500000194
2009-12-10,10460.889999999745,29891.780000000377,80685.15999999971,42513.08499999941,8363.0600000021,-24194.07999999939,147719.89500000194
2009-12-11,10642.279999999744,29891.780000000377,81160.15999999971,42294.33499999941,8175.5600000021,-24149.07999999939,148015.03500000195
2009-12-14,10462.279999999744,29891.780000000377,81910.15999999971,41450.58499999941,8225.5600000021,-24152.07999999939,147788.28500000195
2009-12-15,10527.559999999743,29891.780000000377,81910.15999999971,41669.33499999941,8088.0600000021,-24025.07999999939,148061.81500000192
2009-12-16,9952.559999999743,29891.780000000377,80810.15999999971,43263.08499999941,8750.5600000021,-24327.07999999939,148341.06500000192
2009-12-17,10125.199999999742,29891.780000000377,80810.15999999971,42356.83499999941,8725.5600000021,-24285.07999999939,147624.45500000194
2009-12-18,10597.699999999742,29891.780000000377,80560.15999999971,40450.58499999941,8638.0600000021,-24436.07999999939,145702.20500000194
2009-12-21,10845.199999999742,29891.780000000377,80810.15999999971,39634.2649999994,8675.5600000021,-24524.07999999939,145332.88500000193
2009-12-22,10932.839999999742,29891.780000000377,80560.15999999971,39524.8899999994,8375.5600000021,-24446.07999999939,144839.15000000194
2009-12-23,11245.339999999742,29891.780000000377,80835.15999999971,39118.6399999994,8225.5600000021,-24328.07999999939,144988.40000000194
2009-12-24,11307.839999999742,29891.780000000377,79760.15999999971,38915.5149999994,7950.5600000021,-24291.79999999939,143534.0550000019
2009-12-28,11230.479999999741,29891.780000000377,80085.15999999971,39056.1399999994,7975.5600000021,-24291.79999999939,143947.32000000193
2009-12-29,11257.979999999741,29891.780000000377,79760.15999999971,39243.6399999994,8138.0600000021,-24291.79999999939,143999.82000000193
2009-12-30,10623.11999999974,29891.780000000377,79760.15999999971,38853.0149999994,8200.5600000021,-24291.79999999939,143036.83500000194
2009-12-31,11700.75999999974,29891.780000000377,80960.15999999971,38915.5149999994,7975.5600000021,-24291.79999999939,145151.97500000196
2010-01-04,11890.89999999974,29891.780000000377,81360.15999999971,39556.1399999994,7975.5600000021,-24291.79999999939,146382.7400000019
2010-01-05,11908.819999999745,29891.780000000377,82035.15999999971,39306.1399999994,7800.5600000021,-24291.79999999939,146650.66000000195
2010-01-06,12201.319999999745,29891.780000000377,81935.15999999971,39181.1399999994,8063.0600000021,-24291.79999999939,146980.66000000195
2010-01-07,12475.209999999744,29891.780000000377,82235.15999999971,39274.8899999994,7788.0600000021,-24291.79999999939,147373.3000000019
2010-01-08,12527.709999999744,29891.780000000377,81760.15999999971,39274.8899999994,7863.0600000021,-24291.79999999939,147025.8000000019
2010-01-11,11927.989999999743,29891.780000000377,81810.15999999971,39978.0149999994,9363.0600000021,-24291.79999999939,148679.20500000194
2010-01-12,12545.629999999743,29891.780000000377,82135.15999999971,39587.3899999994,9300.5600000021,-24294.519999999386,149166.00000000195
2010-01-13,12808.129999999743,29891.780000000377,82260.15999999971,40009.2649999994,9463.0600000021,-24240.519999999386,150191.87500000195
2010-01-14,11842.43999999974,29891.780000000377,82280.53999999972,40509.2649999994,9938.0600000021,-24375.519999999386,150086.56500000195
2010-01-15,13094.109999999739,29891.780000000377,82730.53999999972,40306.1399999994,10038.0600000021,-24280.519999999386,151780.11000000197
2010-01-19,12151.749999999738,29891.780000000377,81793.03999999972,40634.2649999994,10100.5600000021,-24561.519999999386,150009.87500000195
2010-01-20,10443.139999999737,29891.780000000377,80218.03999999972,41040.5149999994,9963.0600000021,-24656.519999999386,146900.01500000193
2010-01-21,9016.199999999735,29891.780000000377,80218.03999999972,41149.8899999994,10375.5600000021,-24790.519999999386,145860.95000000193
2010-01-22,9098.979999999734,29891.780000000377,80968.03999999972,40962.3899999994,10250.5600000021,-24732.239999999387,146439.51000000196
2010-01-25,8878.979999999734,29891.780000000377,81193.03999999972,41071.7649999994,10463.0600000021,-24732.239999999387,146766.38500000196
2010-01-26,9178.979999999734,29891.780000000377,79880.53999999972,40927.319999999396,10650.5600000021,-24734.959999999388,145794.22000000195
2010-01-27,8566.619999999733,29891.780000000377,79393.03999999972,41021.069999999396,10488.0600000021,-24742.67999999939,144617.89000000193
2010-01-28,8251.619999999733,29891.780000000377,79168.03999999972,41989.819999999396,10700.5600000021,-24742.67999999939,145259.14000000193
2010-01-29,8809.259999999733,29891.780000000377,80930.53999999972,41364.819999999396,10513.0600000021,-24742.67999999939,146766.78000000192
2010-02-01,9136.899999999732,29891.780000000377,81038.41999999972,41739.819999999396,10188.0600000021,-24742.67999999939,147252.30000000194
2010-02-02,9111.899999999732,29891.780000000377,80538.41999999972,40833.569999999396,10750.5600000021,-24742.67999999939,146383.55000000194
2010-02-03,8249.399999999732,29891.780000000377,79813.41999999972,42239.819999999396,10750.5600000021,-24742.67999999939,146202.30000000194
2010-02-04,8197.039999999732,29891.780000000377,79138.41999999972,43521.069999999396,10888.0600000021,-24742.67999999939,146893.69000000195
2010-02-05,8114.679999999731,29891.780000000377,79163.41999999972,42771.069999999396,10688.0600000021,-24742.67999999939,145886.33000000194
2010-02-08,8272.179999999731,29891.780000000377,79913.41999999972,42239.819999999396,10563.0600000021,-24742.67999999939,146137.58000000194
2010-02-09,8227.179999999731,29891.780000000377,79838.41999999972,41614.819999999396,10438.0600000021,-24742.67999999939,145267.58000000194
2010-02-10,8425.929999999731,29891.780000000377,80513.41999999972,41302.319999999396,10313.0600000021,-24742.67999999939,145703.83000000194
2010-02-11,8463.429999999731,29891.780000000377,80738.41999999972,41927.319999999396,10375.5600000021,-24742.67999999939,146653.83000000194
2010-02-12,8677.179999999731,29891.780000000377,81188.41999999972,42427.319999999396,10100.5600000021,-24742.67999999939,147542.58000000194
2010-02-16,8770.929999999731,29891.780000000377,81188.41999999972,41114.819999999396,10400.5600000021,-24742.67999999939,146623.83000000194
2010-02-17,8860.929999999731,29891.780000000377,81588.41999999972,40177.319999999396,10475.5600000021,-24742.67999999939,146251.33000000194
2010-02-18,8872.179999999731,29891.780000000377,81538.41999999972,40177.319999999396,10320.440000002098,-24742.67999999939,146057.46000000194
2010-02-19,8890.929999999731,29891.780000000377,81613.41999999972,40208.569999999396,9345.440000002098,-24742.67999999939,145207.46000000194
2010-02-22,8737.179999999731,29891.780000000377,81013.41999999972,41958.569999999396,9845.440000002098,-24742.67999999939,146703.71000000194
2010-02-23,8830.929999999731,29891.780000000377,81363.41999999972,42052.319999999396,9195.440000002098,-24742.67999999939,146591.21000000194
2010-02-24,8812.179999999731,29891.780000000377,81588.41999999972,42958.569999999396,9470.440000002098,-24742.67999999939,147978.71000000194
2010-02-25,8827.179999999731,29891.780000000377,81738.41999999972,43646.069999999396,8845.440000002098,-24742.67999999939,148206.21000000194
2010-02-26,8993.56999999973,29891.780000000377,82033.79999999973,43458.569999999396,9495.440000002098,-24742.67999999939,149130.48000000193
2010-03-01,9048.56999999973,29891.780000000377,82108.7999999997,43489.819999999396,9445.440000002098,-24742.67999999939,149241.73000000193
2010-03-02,9078.56999999973,29891.780000000377,82521.29999999973,43521.069999999396,8845.440000002098,-24742.67999999939,149115.48000000193
2010-03-03,9146.20999999973,29891.780000000377,82633.79999999986,43708.569999999396,9295.440000002098,-24742.67999999939,149933.12000000206
2010-03-04,9502.45999999973,29891.780000000377,83121.29999999986,42771.069999999396,9895.440000002098,-24742.67999999939,150439.37000000206
2010-03-05,9521.20999999973,29891.780000000377,82896.29999999973,42521.069999999396,9845.440000002098,-24742.67999999939,149933.12000000195
2010-03-08,9600.09999999973,29891.780000000377,83271.29999999973,42802.319999999396,10445.440000002098,-24742.67999999939,151268.26000000196
2010-03-09,9757.59999999973,29891.780000000377,83604.17999999972,42427.319999999396,10670.440000002098,-24742.67999999939,151608.64000000193
2010-03-10,9905.239999999729,29891.780000000377,83804.17999999992,42239.819999999396,10620.440000002098,-24742.67999999939,151718.78000000215
2010-03-11,9922.739999999729,29891.780000000377,84399.55999999991,42271.069999999396,10770.440000002098,-24742.67999999939,152512.91000000213
2010-03-12,9872.889999999723,29891.780000000377,84144.93999999967,42396.069999999396,10845.440000002098,-24742.67999999939,152408.4400000019
2010-03-15,10635.529999999722,29891.780000000377,84815.31999999967,43396.069999999396,10470.440000002098,-24742.67999999939,154466.46000000188
2010-03-16,11195.669999999722,29891.780000000377,86652.81999999967,43396.069999999396,9745.440000002098,-24742.67999999939,156139.10000000187
2010-03-17,11214.69999999972,29891.780000000377,85510.69999999969,42864.819999999396,9620.440000002098,-24742.67999999939,154359.7600000019
2010-03-18,10687.33999999972,29891.780000000377,83706.07999999967,42614.819999999396,9795.440000002098,-24742.67999999939,151952.78000000186
2010-03-19,11317.47999999972,29891.780000000377,83968.58000000002,43239.819999999396,10220.440000002098,-24742.67999999939,153895.42000000222
2010-03-22,12179.97999999972,29891.780000000377,85106.08000000002,43239.819999999396,10920.440000002098,-24742.67999999939,156595.42000000222
2010-03-23,11602.619999999733,29891.780000000377,83618.57999999967,40864.819999999396,10745.440000002098,-24742.67999999939,151980.5600000019
2010-03-24,11390.259999999733,29891.780000000377,84493.57999999967,39771.069999999396,11670.440000002098,-24742.67999999939,152474.4500000019
2010-03-25,11476.509999999733,29891.780000000377,84931.08000000002,40552.319999999396,11595.440000002098,-24742.67999999939,153704.45000000225
2010-03-26,12080.259999999733,29891.780000000377,86593.57999999967,40521.069999999396,11495.440000002098,-24742.67999999939,155839.4500000019
2010-03-29,12137.759999999733,29891.780000000377,88081.07999999967,40521.069999999396,11765.320000002095,-24742.67999999939,157654.3300000019
2010-03-30,11639.569999999745,29891.780000000377,89038.95999999967,41177.319999999396,12890.320000002095,-24742.67999999939,159895.2700000019
2010-03-31,12784.709999999759,29891.780000000377,89438.96000000008,40771.069999999396,12777.820000002095,-24742.67999999939,160921.66000000233
2010-04-01,14019.709999999759,29891.780000000377,91338.96000000008,38646.069999999396,12440.320000002095,-24742.67999999939,161594.16000000233
2010-04-05,14377.209999999759,29891.780000000377,92638.95999999967,39083.569999999396,12365.320000002095,-24742.67999999939,163614.16000000192
2010-04-06,13467.209999999759,29891.780000000377,91038.9599999997,40739.819999999396,11090.320000002095,-24742.67999999939,161485.41000000195
2010-04-07,14079.989999999758,29891.780000000377,92834.33999999968,40329.74999999939,12140.320000002095,-24742.67999999939,164533.50000000192
2010-04-08,15159.989999999758,29891.780000000377,93009.33999999968,40423.49999999939,12515.320000002095,-24745.39999999939,166254.53000000192
2010-04-09,15152.909999999742,29891.780000000377,94146.83999999968,40782.87499999939,12215.320000002095,-24747.39999999939,167442.3250000019
2010-04-12,15220.409999999742,29891.780000000377,93709.33999999968,41126.62499999939,11690.320000002095,-24838.39999999939,166800.0750000019
2010-04-13,17040.549999999756,29891.780000000377,93971.83999999968,40829.74999999939,10940.320000002095,-24772.39999999939,167901.84000000192
2010-04-14,17295.829999999754,29891.780000000377,93884.33999999968,40939.12499999939,10190.320000002095,-24766.399999999394,167434.99500000192
2010-04-15,15105.829999999754,29891.780000000377,91609.33999999965,41642.24999999939,10190.320000002095,-25016.39999999939,163423.1200000019
2010-04-16,15724.029999999751,29891.780000000377,92479.71999999968,41345.37499999939,12627.820000002095,-25028.39999999939,167040.3250000019
2010-04-19,16650.27999999975,29891.780000000377,93004.71999999967,41314.12499999939,11535.200000002093,-24985.39999999939,167410.70500000188
2010-04-20,16199.029999999751,29891.780000000377,93679.71999999968,41751.62499999939,11310.200000002093,-24886.39999999939,167945.95500000188
2010-04-21,16317.779999999751,29891.780000000377,92850.09999999967,41392.24999999939,11285.200000002093,-24945.39999999939,166791.71000000188
2010-04-22,17315.27999999975,29891.780000000377,93900.09999999967,41001.62499999939,12235.200000002093,-24824.39999999939,169519.58500000188
2010-04-23,16935.27999999975,29891.780000000377,95212.59999999967,41126.62499999939,12410.200000002093,-24824.39999999939,170752.08500000188
2010-04-26,14367.91999999975,29891.780000000377,90487.59999999967,42251.62499999939,13160.200000002093,-24750.39999999939,165408.7250000019
2010-04-27,15166.119999999748,29891.780000000377,90478.35999999968,41579.74999999939,12285.200000002093,-24644.39999999939,164756.81000000192
2010-04-28,16155.009999999747,29891.780000000377,93165.85999999968,42032.87499999939,11685.200000002093,-24678.39999999939,168252.32500000187
2010-04-29,14832.649999999747,29891.780000000377,91598.7399999997,42564.12499999939,10835.200000002093,-24562.11999999939,165160.3750000019
2010-04-30,15666.679999999746,29891.780000000377,92598.7399999997,42110.99999999939,11110.200000002093,-24492.11999999939,166886.28000000192
2010-05-03,14496.679999999746,29891.780000000377,88698.7399999997,42798.49999999939,11360.200000002093,-24784.11999999939,162461.78000000192
2010-05-04,14109.459999999744,29891.780000000377,86244.11999999969,43345.37499999939,11135.200000002093,-24676.1199999994,160049.81500000186
2010-05-05,12656.959999999744,29891.780000000377,82376.99999999968,44782.87499999939,11585.200000002093,-24212.11999999939,157081.6950000019
2010-05-06,12118.489999999743,29891.780000000377,84051.99999999968,44485.99999999939,11460.200000002093,-23934.839999999393,158073.63000000193
2010-05-07,13347.379999999743,29891.780000000377,86547.37999999968,43704.74999999939,11410.200000002093,-24049.559999999394,160851.93000000188
2010-05-10,13260.019999999742,29891.780000000377,86497.37999999974,43814.12499999939,10760.200000002093,-23641.559999999386,160581.94500000196
2010-05-11,13522.519999999742,29891.780000000377,86897.37999999974,43595.37499999939,10810.200000002093,-23204.279999999388,161512.97500000196
2010-05-12,13331.269999999742,29891.780000000377,86872.37999999974,43720.37499999939,11160.200000002093,-23344.99999999939,161631.00500000195
2010-05-13,13008.769999999742,29891.780000000377,86134.87999999974,44642.24999999939,12060.200000002093,-23381.71999999939,162356.16000000195
2010-05-14,12997.519999999742,29891.780000000377,86022.37999999974,44454.74999999939,12685.200000002093,-23382.43999999939,162669.19000000195
2010-05-17,12758.909999999743,29891.780000000377,85634.87999999974,45095.37499999939,12210.200000002093,-23656.43999999939,161934.70500000197
2010-05-18,12668.909999999743,29891.780000000377,85459.87999999968,45189.12499999939,12260.200000002093,-24094.4399999994,161375.4550000019
2010-05-19,12271.409999999743,29891.780000000377,84997.37999999968,45923.49999999939,12210.200000002093,-24195.159999999392,161099.1100000019
2010-05-20,12418.909999999743,29891.780000000377,84972.37999999968,46392.24999999939,11535.200000002093,-24306.159999999396,160904.3600000019
2010-05-21,12281.409999999743,29891.780000000377,85309.87999999968,46267.24999999939,11160.200000002093,-24112.159999999392,160798.3600000019
2010-05-24,12303.909999999743,29891.780000000377,84809.87999999968,46829.74999999939,11785.200000002093,-24060.159999999392,161560.3600000019
2010-05-25,12181.549999999745,29891.780000000377,84922.37999999968,46267.24999999939,10985.200000002093,-23896.159999999396,160352.00000000192
2010-05-26,12380.299999999745,29891.780000000377,85684.87999999968,45439.12499999939,10710.200000002093,-23911.159999999396,160195.12500000192
2010-05-27,12317.799999999745,29891.780000000377,85447.37999999968,45814.12499999939,12060.200000002093,-23916.159999999396,161615.12500000192
2010-05-28,12222.799999999745,29891.780000000377,85384.87999999968,45829.74999999939,12535.200000002093,-23791.159999999396,162073.25000000192
2010-06-01,12359.049999999745,29891.780000000377,85784.87999999968,45485.99999999939,13085.200000002093,-23832.159999999392,162774.75000000192
2010-06-02,12392.799999999745,29891.780000000377,85897.37999999968,45267.24999999939,13035.200000002093,-23964.159999999392,162520.25000000192
2010-06-03,12205.299999999745,29891.780000000377,85234.87999999968,46673.49999999939,14110.200000002093,-23891.159999999396,164224.50000000192
2010-06-04,12115.299999999745,29891.780000000377,85384.87999999968,46798.49999999939,14560.200000002093,-23649.159999999392,165101.50000000192
2010-06-07,12171.549999999745,29891.780000000377,85422.37999999968,46970.37499999939,14410.200000002093,-23604.159999999392,165262.12500000192
2010-06-08,12152.799999999745,29891.780000000377,85684.87999999968,46798.49999999939,14210.200000002093,-23770.159999999392,164968.00000000192
2010-06-09,12294.049999999745,29891.780000000377,86134.87999999974,45782.87499999939,13610.200000002093,-23849.159999999392,163864.62500000198
2010-06-10,12321.549999999745,29891.780000000377,86147.37999999974,46595.37499999939,12960.200000002093,-23768.159999999392,164148.12500000198
2010-06-11,12327.799999999745,29891.780000000377,86197.37999999968,46126.62499999939,12560.200000002093,-23826.159999999396,163277.62500000192
2010-06-14,12442.799999999745,29891.780000000377,86497.37999999974,45829.74999999939,12560.200000002093,-23727.159999999392,163494.75000000198
2010-06-15,12444.049999999745,29891.780000000377,86480.25999999969,46001.62499999939,12335.200000002093,-23771.159999999396,163381.75500000193
2010-06-16,12455.299999999745,29891.780000000377,86505.25999999978,46657.87499999939,12235.200000002093,-23607.159999999396,164138.25500000198
2010-06-17,12447.799999999745,29891.780000000377,86805.25999999978,46376.62499999939,12010.200000002093,-23513.8799999994,164017.78500000198
2010-06-18,12449.049999999745,29891.780000000377,87030.25999999978,46235.99999999939,12585.200000002093,-23889.879999999393,164302.41000000198
2010-06-21,12349.049999999745,29891.780000000377,86655.25999999969,46845.37499999939,12860.200000002093,-23890.599999999406,164711.06500000192
2010-06-22,12332.799999999745,29891.780000000377,86205.25999999969,47298.49999999939,13510.200000002093,-23953.599999999406,165284.94000000192
2010-06-23,12249.049999999745,29891.780000000377,85780.25999999978,47267.24999999939,13610.200000002093,-23837.319999999403,164961.22000000198
2010-06-24,12270.299999999745,29891.780000000377,86180.25999999969,47435.30499999938,14010.200000002093,-23643.319999999403,166144.52500000192
2010-06-25,12250.299999999745,29891.780000000377,86005.25999999978,48779.05499999938,14785.200000002093,-24023.319999999403,167688.27500000197
2010-06-28,12072.799999999745,29891.780000000377,84880.25999999969,49591.55499999938,15660.200000002093,-23947.319999999403,168149.27500000192
2010-06-29,12027.799999999745,29891.780000000377,84705.25999999969,49622.80499999938,12710.200000002093,-23869.319999999403,165088.52500000192
2010-06-30,12004.049999999745,29891.780000000377,83980.25999999969,49779.05499999938,11605.08000000209,-24673.319999999403,162586.9050000019
2010-07-01,11964.189999999744,29891.780000000377,83430.25999999969,49185.30499999938,11605.08000000209,-24652.039999999408,161424.57500000187
2010-07-02,11964.189999999744,29891.780000000377,84230.25999999978,50029.05499999938,11867.58000000209,-24783.039999999404,163199.82500000196
2010-07-06,11964.189999999744,29891.780000000377,85105.25999999969,49435.30499999938,11367.58000000209,-24754.039999999408,163010.07500000187
2010-07-07,11964.189999999744,29891.780000000377,85430.25999999969,48872.80499999938,11017.58000000209,-24777.039999999408,162399.57500000187
2010-07-08,11964.189999999744,29891.780000000377,85680.25999999969,48404.05499999938,11067.58000000209,-24636.039999999408,162371.82500000187
2010-07-09,11964.189999999744,29891.780000000377,85180.25999999969,48779.05499999938,11242.58000000209,-24752.75999999941,162305.10500000187
2010-07-12,11964.189999999744,29891.780000000377,85955.25999999969,47872.80499999938,11480.08000000209,-24752.75999999941,162411.35500000187
2010-07-13,11964.189999999744,29891.780000000377,85880.25999999969,49091.55499999938,11017.58000000209,-24752.75999999941,163092.60500000187
2010-07-14,11964.189999999744,29891.780000000377,85455.25999999969,50216.55499999938,10567.58000000209,-24752.75999999941,163342.60500000187
2010-07-15,11961.829999999743,29891.780000000377,84805.25999999978,51060.30499999938,10467.58000000209,-24752.75999999941,163433.99500000197
2010-07-16,11965.579999999743,29891.780000000377,84930.25999999969,50747.80499999938,11130.08000000209,-24752.75999999941,163912.74500000186
2010-07-19,12046.829999999743,29891.780000000377,85355.25999999969,51181.484999999346,11455.08000000209,-24752.75999999941,165177.67500000185
2010-07-20,11965.579999999743,29891.780000000377,84955.25999999969,51978.359999999346,11155.08000000209,-24752.75999999941,165193.30000000185
2010-07-21,12084.329999999743,29891.780000000377,85730.25999999978,50993.984999999346,11317.58000000209,-24752.75999999941,165265.1750000019
2010-07-22,12149.329999999743,29891.780000000377,86005.25999999978,49493.984999999346,11605.08000000209,-24752.75999999941,164392.6750000019
2010-07-23,12193.079999999743,29891.780000000377,86130.25999999969,49634.609999999346,11930.08000000209,-24752.75999999941,165027.05000000185
2010-07-26,12200.579999999743,29891.780000000377,86205.25999999969,48368.984999999346,11980.08000000209,-24752.75999999941,163893.92500000185
2010-07-27,12156.829999999743,29891.780000000377,86155.25999999969,49915.859999999346,11292.58000000209,-24752.75999999941,164659.55000000185
2010-07-28,12130.579999999743,29891.780000000377,86155.25999999969,50665.859999999346,11142.58000000209,-24752.75999999941,165233.30000000185
2010-07-29,12136.829999999743,29891.780000000377,86330.25999999969,52868.984999999346,10492.58000000209,-24752.75999999941,166967.67500000185
2010-07-30,12254.329999999743,29891.780000000377,86905.25999999969,51603.359999999346,10605.08000000209,-24752.75999999941,166507.05000000185
2010-08-02,12236.829999999743,29891.780000000377,86805.25999999978,53333.91499999937,10630.08000000209,-24752.75999999941,168145.10500000196
2010-08-03,12269.329999999743,29891.780000000377,87205.25999999969,52646.41499999937,10080.08000000209,-24752.75999999941,167340.10500000184
2010-08-04,12260.719999999745,29891.780000000377,87000.63999999978,53177.66499999937,9930.08000000209,-24752.75999999941,167508.12500000195
2010-08-05,12220.719999999745,29891.780000000377,85613.13999999964,54583.91499999937,9830.08000000209,-24752.75999999941,167386.8750000018
2010-08-06,12283.219999999745,29891.780000000377,86625.63999999978,54458.91499999937,9930.08000000209,-24752.75999999941,168436.87500000195
2010-08-09,12223.219999999745,29891.780000000377,86663.13999999978,55396.41499999937,10380.08000000209,-24752.75999999941,169801.87500000195
2010-08-10,11873.219999999745,29891.780000000377,85388.13999999964,56740.16499999937,10280.08000000209,-24752.75999999941,169420.6250000018
2010-08-11,11815.719999999745,29891.780000000377,85575.63999999978,56146.41499999937,9742.58000000209,-24752.75999999941,168419.37500000195
2010-08-12,11785.719999999745,29891.780000000377,85763.13999999964,56646.41499999937,9467.58000000209,-24755.479999999407,168799.1550000018
2010-08-13,11793.359999999746,29891.780000000377,86175.63999999964,57927.66499999937,9692.58000000209,-24663.47999999941,170817.54500000182
2010-08-16,11853.359999999746,29891.780000000377,86925.63999999964,56833.91499999937,9330.08000000209,-24644.47999999941,170190.29500000182
2010-08-17,11840.859999999746,29891.780000000377,86700.63999999978,56677.66499999937,9167.58000000209,-24620.479999999407,169658.04500000196
2010-08-18,11763.359999999746,29891.780000000377,85988.13999999964,57302.66499999937,9367.58000000209,-24584.47999999941,169729.04500000182
2010-08-19,11758.359999999746,29891.780000000377,85388.13999999964,56458.91499999937,9017.58000000209,-24650.479999999407,167864.29500000182
2010-08-20,11734.609999999746,29891.780000000377,84488.13999999964,56740.16499999937,9192.58000000209,-24657.199999999408,167390.07500000182
2010-08-23,11655.859999999746,29891.780000000377,83738.13999999964,58365.16499999937,9805.08000000209,-24573.199999999408,168882.82500000182
2010-08-24,11679.609999999746,29891.780000000377,83325.63999999978,57365.16499999937,9830.08000000209,-24389.1999999994,167703.07500000196
