Date,ES,6E,6M,ZN,ZC,GC
1999-07-19,42486.0,16827.0,4153.0,66507.0,33462.0,19363.0
1999-07-20,53901.0,17522.0,4659.0,97082.0,49603.0,31558.0
1999-07-21,45589.0,22049.0,3402.0,78524.0,67069.0,43361.0
1999-07-22,53499.0,10909.0,5479.0,158744.0,53189.0,53158.0
1999-07-23,36671.0,12070.0,2809.0,94892.0,66123.0,38003.0
1999-07-26,41375.0,27934.0,4449.0,71249.0,35768.0,23212.0
1999-07-27,42149.0,8480.0,5537.0,103131.0,52167.0,51176.0
1999-07-28,46439.0,9215.0,2462.0,86696.0,39754.0,36459.0
1999-07-29,53430.0,17017.0,7126.0,172099.0,32342.0,68973.0
1999-07-30,42649.0,8177.0,4976.0,106872.0,35345.0,24061.0
1999-08-02,45065.0,12312.0,3792.0,104414.0,39919.0,19317.0
1999-08-03,56754.0,7457.0,3974.0,67220.0,94961.0,39132.0
1999-08-04,55042.0,15000.0,2681.0,101204.0,57335.0,44849.0
1999-08-05,60394.0,11876.0,5419.0,162566.0,51862.0,24656.0
1999-08-06,51070.0,11290.0,4744.0,147872.0,47023.0,20413.0
1999-08-09,41708.0,5046.0,2440.0,117255.0,35642.0,23655.0
1999-08-10,67931.0,6785.0,3743.0,156755.0,66526.0,13813.0
1999-08-11,50922.0,12127.0,9513.0,137026.0,45256.0,52738.0
1999-08-12,49647.0,11421.0,4392.0,112174.0,43544.0,31152.0
1999-08-13,39705.0,17600.0,3544.0,148246.0,48547.0,22694.0
1999-08-16,32353.0,10699.0,3427.0,110937.0,25936.0,21863.0
1999-08-17,49099.0,13587.0,3131.0,169603.0,42933.0,32200.0
1999-08-18,48271.0,8288.0,3966.0,101883.0,26369.0,29103.0
1999-08-19,47417.0,15615.0,5944.0,101304.0,28405.0,21854.0
1999-08-20,34346.0,9526.0,3788.0,64839.0,24228.0,29835.0
1999-08-23,39327.0,16988.0,1895.0,70728.0,42933.0,62653.0
1999-08-24,44807.0,11187.0,3652.0,148511.0,39288.0,35350.0
1999-08-25,49662.0,15237.0,2521.0,170109.0,39326.0,27762.0
1999-08-26,45100.0,6674.0,1402.0,151540.0,34926.0,21124.0
1999-08-27,45507.0,4516.0,4509.0,169552.0,31828.0,18555.0
1999-08-30,41045.0,3607.0,3893.0,131896.0,46976.0,7536.0
1999-08-31,67876.0,25777.0,3794.0,163587.0,44968.0,25813.0
1999-09-01,53202.0,10181.0,1495.0,92345.0,35095.0,17994.0
