Date,TA,M,RB,FG,MA,HC,V,RM,AG,combined
2021-12-28,-25774,-65657,465314,348580,-60304,599906,528232,-60357,125973,1855913
2021-12-29,-26194,-64977,465017,348770,-60298,599226,528360,-59877,134031,1864058
2021-12-30,-26356,-68757,465329,349069,-59968,599415,525453,-62522,123943,1845606
2021-12-31,-26608,-63511,466253,349083,-60420,601011,529822,-54449,134225,1875406
2022-01-04,-27436,-59985,467007,348763,-60360,602551,527068,-52664,134310,1879254
2022-01-05,-27196,-66147,467735,346579,-60386,604201,527086,-61244,140472,1871100
2022-01-06,-29396,-65655,467973,345429,-60386,604729,528220,-58904,147438,1879448
2022-01-07,-28536,-65727,467568,344593,-60426,603673,524134,-58628,146290,1872941
2022-01-10,-28564,-65079,469008,343909,-60646,605909,526094,-59640,140340,1871331
2022-01-11,-28588,-64029,469756,343221,-60544,606962,528740,-57170,136599,1874947
2022-01-12,-28688,-63644,469792,343559,-60346,606682,528632,-58130,132698,1870555
2022-01-13,-29208,-67278,470252,342479,-59618,607492,533582,-63618,131969,1866052
2022-01-14,-28984,-67838,468206,342666,-59591,604258,529562,-65796,134813,1857296
2022-01-17,-29176,-69038,469406,342660,-59011,605878,531196,-65392,134576,1861099
2022-01-18,-29176,-66958,471913,342619,-58530,609868,532168,-62746,122276,1861434
2022-01-19,-29154,-62297,472238,342625,-58738,609979,534562,-57294,115744,1867665
2022-01-20,-29154,-61313,472238,342832,-58795,610238,534706,-56072,108760,1863440
2022-01-21,-29064,-62625,471042,342527,-59389,608405,531286,-55562,115384,1862004
2022-01-24,-29064,-63135,472246,342375,-59103,611157,531666,-55880,119101,1869363
2022-01-25,-29064,-63050,471686,342431,-57969,609609,534117,-53416,120389,1874733
2022-01-26,-28978,-57202,471106,342998,-57969,609429,534497,-44566,127067,1896382
2022-01-27,-28996,-53762,475224,343188,-57899,615777,532464,-42858,130915,1914053
2022-01-28,-27970,-32114,475734,344365,-53126,617025,542515,-13858,129283,1981854
2022-02-07,-27964,-29386,477329,344092,-53806,620429,542230,-17476,127833,1983281
2022-02-08,-28092,-29338,475259,343537,-57838,616493,540454,-16580,125079,1968974
2022-02-09,-28100,-26038,479395,344982,-58806,622220,543667,-15390,124263,1986193
2022-02-10,-28328,-28950,478493,341837,-62190,620876,538825,-17822,128563,1971304
2022-02-11,-27884,-29760,473614,342874,-61074,613836,536251,-18314,120968,1950511
2022-02-14,-27968,-30661,470296,342330,-60950,608490,532859,-18563,120331,1936164
2022-02-15,-28658,-29726,473644,342338,-61334,613942,533755,-17954,124467,1950474
2022-02-16,-28976,-26758,469462,341631,-63710,607837,529067,-13490,123972,1939035
2022-02-17,-28920,-26929,472399,341535,-61082,612157,531647,-13202,120532,1948137
2022-02-18,-28928,-25689,474139,341630,-61214,615107,530828,-12014,122248,1956107
2022-02-21,-28584,-23147,471507,341486,-60830,610019,529904,-5518,117848,1952685
2022-02-22,-28712,-21509,472627,341534,-59614,613283,530300,-1690,118436,1964655
2022-02-23,-28406,-15365,468793,341499,-59036,608177,530553,9230,112156,1967601
2022-02-24,-28492,-22450,468955,341499,-61348,608042,529838,-5020,117304,1948328
2022-02-25,-28568,-26482,470611,341503,-57218,613495,530168,-9465,118104,1952148
2022-02-28,-28486,-24653,474259,341314,-55310,618333,531587,-5753,117553,1968844
2022-03-01,-28222,-24881,474763,341318,-52736,619293,534557,-3881,115117,1975328
2022-03-02,-28038,-24938,475016,341388,-48991,622813,535517,-4123,114305,1982949
2022-03-03,-28214,-25166,475352,341208,-51583,621133,534477,-3998,115145,1978354
2022-03-04,-27398,-17072,479552,340935,-44563,628315,537047,16866,112607,2026289
2022-03-07,-27738,-14507,476027,341095,-45607,622338,537168,34422,108368,2031566
2022-03-08,-27190,-10079,475751,341575,-44519,619146,537619,49998,107068,2049369
2022-03-09,-28118,-12884,475289,340679,-49403,618561,535999,52434,112228,2044785
2022-03-10,-28170,-10519,476477,340679,-48323,620385,536887,58069,111650,2057135
2022-03-11,-28398,-9601,472781,341431,-52198,614799,534727,51777,112505,2037823
2022-03-14,-28742,-14661,474207,341711,-54246,614759,531815,29475,114073,2008391
2022-03-15,-28622,-10428,477315,341247,-53068,619943,535351,45603,113499,2040840
2022-03-16,-28774,-12328,477294,341238,-53648,619475,536663,39986,112365,2032271
2022-03-17,-28126,-5184,478154,341175,-51008,622100,537293,56170,112001,2062575
2022-03-18,-28110,-2524,477692,341652,-49988,622028,534717,65962,112575,2074004
2022-03-21,-27986,6851,477755,341616,-49598,622532,537029,84582,111385,2104166
2022-03-22,-28034,9587,479207,341126,-49808,624052,536536,87185,112660,2112511
2022-03-23,-27978,8806,478678,340931,-50558,623779,537418,81732,112016,2104824
2022-03-24,-27790,4404,481006,339281,-48128,627739,539272,79167,110518,2105469
2022-03-25,-28138,1706,482456,339745,-47539,630491,541274,74577,111623,2106195
2022-03-28,-28250,-3054,481956,339576,-47973,628728,542424,75252,112019,2100678
2022-03-29,-28170,-7872,482528,338904,-48469,629588,543137,64452,112602,2086700
2022-03-30,-28150,-6549,483257,339072,-51259,629496,540987,63908,113174,2083936
2022-03-31,-28350,-20119,485930,338982,-52871,634243,546162,43160,112888,2060025
2022-04-01,-27696,-17191,484721,339711,-51219,631642,542062,49232,113560,2064822
2022-04-06,-28062,-18433,483140,339961,-52137,629642,541294,51197,113820,2060422
2022-04-07,-28176,-16138,481559,339701,-53397,627926,539017,56251,112882,2059625
2022-04-08,-28464,-13542,476543,339844,-55071,619448,536763,58797,112072,2046390
2022-04-11,-27780,-14214,481919,339316,-54395,626974,541613,56772,110662,2060867
2022-04-12,-27858,-14952,478559,339988,-54655,622462,538563,54826,110227,2047160
2022-04-13,-27858,-14032,480784,339976,-53855,625718,539595,61406,109642,2061376
2022-04-14,-27594,-14247,481954,340312,-55113,627504,538139,63434,109846,2064235
2022-04-15,-27402,-13785,482332,339805,-51529,626904,540164,68704,109366,2074559
2022-04-18,-27192,-9700,480928,339055,-52039,625760,538089,84225,109526,2088652
2022-04-19,-27496,-8195,483588,339310,-52597,628828,540715,90921,110507,2105581
2022-04-20,-27064,-5981,482292,339262,-53227,625207,538440,96777,110311,2106017
2022-04-21,-27604,-7701,479347,340044,-55502,620605,532905,88221,110850,2081165
2022-04-22,-29984,-12699,473426,342407,-61032,610245,523455,64455,111641,2021914
2022-04-25,-28504,-11715,475007,343155,-60792,611289,525191,67299,111745,2032675
2022-04-26,-28136,-10679,475882,343011,-61584,613134,527480,80279,112045,2051432
2022-04-27,-27806,-8171,475232,342543,-61346,613224,526620,98759,112565,2071620
2022-04-28,-25452,-7411,476360,342423,-61125,614940,526373,104105,111733,2081946
2022-04-29,-25012,-8518,476552,342171,-60450,615671,528197,100025,112393,2081029
2022-05-05,-24672,-10937,472064,342787,-60522,607187,527693,78537,114747,2046884
2022-05-06,-25266,-13217,470891,343454,-60789,603825,525911,62919,114847,2022575
2022-05-09,-27554,-12632,470030,344210,-60870,602110,524309,67111,115567,2022281
2022-05-10,-25370,-13088,471270,343746,-60870,604762,527009,64816,117807,2030082
2022-05-11,-22818,-12860,470092,344955,-60948,603290,526261,65069,118470,2031511
2022-05-12,-21618,-8921,471156,344640,-61133,604460,526853,86799,122297,2064533
2022-05-13,-21438,-5995,471048,343560,-61163,604600,527413,103368,120876,2082269
2022-05-16,-20954,-6762,470832,344016,-61169,604460,526297,96968,116248,2069936
2022-05-17,-22802,-6182,468924,345000,-60630,601922,523485,89723,118656,2058096
2022-05-18,-22466,-7342,469451,343278,-60819,603040,524207,85058,118708,2053115
2022-05-19,-21608,-3861,470347,343063,-60843,604432,523019,99938,114547,2069034
2022-05-20,-21804,-2481,469803,344252,-61644,603332,522029,107330,116221,2077038
2022-05-23,-23468,-7437,467553,344604,-60774,600119,521003,82706,117976,2042282
2022-05-24,-21260,-8027,468759,343224,-60862,601783,519217,82098,116770,2041702
2022-05-25,-21228,-7232,468300,342396,-61402,600833,519091,82947,117480,2041185
2022-05-26,-21580,-4840,469516,342531,-61474,602393,518241,94749,113000,2052536
2022-05-27,-20684,-4999,470140,341611,-61285,603175,521665,99825,116075,2065523
2022-05-30,-19212,-4013,471040,341661,-61629,604605,522145,105725,121447,2081769
2022-05-31,-21644,-8143,471600,340941,-62037,605045,522061,82779,124672,2055274
2022-06-01,-21406,-8205,472740,341317,-61904,606305,523351,83078,119492,2054768
2022-06-02,-14782,-7605,472164,341082,-61928,605689,526983,89656,113012,2064271
2022-06-06,-10146,-9125,471570,339122,-62072,604701,527023,75853,116913,2053839
2022-06-07,-7710,-4659,473033,337802,-62362,606391,528325,97159,114431,2082410
2022-06-08,-7794,-4815,472824,342737,-62162,606573,524101,92986,116807,2081257
2022-06-09,-8004,-603,472995,342949,-62194,606681,522983,114828,121917,2111552
2022-06-10,-10340,-5933,471235,344132,-62254,604035,518108,90052,119508,2068543
2022-06-13,-10306,-8475,470095,350296,-62254,601907,514364,78001,124758,2058386
2022-06-14,-12482,-10525,468784,350005,-62351,600455,512900,67186,126006,2039978
2022-06-15,-14080,-9407,467427,350586,-62491,598951,509248,68434,120308,2028976
2022-06-16,-14656,-3967,464403,349340,-62491,594301,508030,87586,116204,2038750
2022-06-17,-15808,-8387,460287,347820,-62407,587631,504070,62904,120803,1996913
2022-06-20,-16528,-12487,461426,353748,-62519,589127,502252,55442,123977,1994438
2022-06-21,-19368,-18584,460230,356452,-62223,587703,498217,37613,125417,1965457
2022-06-22,-19008,-29816,461440,353930,-62093,588834,500323,11625,125417,1930652
2022-06-23,-24936,-33821,461044,355514,-60715,588454,497653,-4164,135213,1914242
2022-06-24,-22580,-32872,461676,354425,-61387,589078,497554,-1381,126465,1910978
2022-06-27,-20020,-28952,462068,352956,-62233,589420,498660,11445,128311,1931655
2022-06-28,-22990,-29317,462116,351921,-62275,589295,498030,5833,133671,1926284
2022-06-29,-23914,-27247,462176,354182,-62275,589485,498165,9561,134006,1934139
2022-06-30,-26488,-28926,461594,357302,-60034,589077,497290,10284,145292,1945391
2022-07-01,-24538,-33186,461144,361112,-60150,588708,496594,-5056,146924,1931552
2022-07-04,-25690,-35032,461414,360850,-60022,588860,496075,-5522,143734,1924667
2022-07-05,-27970,-37730,461394,362280,-57880,588833,496047,-23613,153526,1914887
2022-07-06,-30104,-33460,461274,365040,-59175,588833,496156,-2729,152707,1938542
2022-07-07,-28938,-30907,461238,368186,-57495,588831,496678,6602,153256,1957451
2022-07-08,-28698,-25413,460821,370300,-54107,589135,496434,18002,153319,1979793
2022-07-11,-29558,-27298,460551,370765,-50535,589498,497959,12570,154999,1978951
2022-07-12,-32894,-30653,460532,369307,-50780,589550,498393,6333,156105,1965893
2022-07-13,-34428,-28579,460532,374907,-49896,590135,498377,10113,155943,1977104
2022-07-14,-36540,-32423,460755,378147,-48554,591903,500567,-7311,170993,1977537
2022-07-15,-32602,-28583,460421,369361,-54956,590130,497587,14641,159683,1975682
2022-07-18,-33502,-31450,460424,375763,-51122,590320,497565,-491,161300,1968807
2022-07-19,-33134,-37645,460312,377091,-55276,589956,496589,-14841,160348,1943400
2022-07-20,-33414,-37297,460372,390156,-54764,590073,497885,-16185,161818,1958644
2022-07-21,-33316,-40530,460354,393937,-57599,589992,496985,-25684,157688,1941827
2022-07-22,-34016,-39282,460348,388123,-55551,589875,496832,-27422,160238,1939145
2022-07-25,-32456,-34724,460172,390615,-58713,589545,496013,-18142,160088,1952398
2022-07-26,-32852,-33008,460087,390786,-57261,589440,496346,-13120,158948,1959366
2022-07-27,-31700,-30704,459253,383186,-64632,587580,494420,-4804,147167,1939766
2022-07-28,-32288,-29724,459511,377366,-66104,588156,493480,-6190,136223,1920430
2022-07-29,-32180,-30048,459186,379040,-64440,587316,494330,-5248,137401,1925357
2022-08-01,-32060,-33568,459266,374969,-65168,587344,494240,-11688,136393,1909728
2022-08-02,-31940,-34118,459342,373889,-64013,587682,494900,-11849,139585,1913478
2022-08-03,-33152,-35383,459834,373712,-62088,588852,496055,-10553,138705,1915982
2022-08-04,-34216,-27823,459606,374237,-60306,588084,496638,8401,136221,1940842
2022-08-05,-33088,-29821,459234,368147,-64464,586836,494163,2407,139984,1923398
2022-08-08,-32992,-29581,459322,368675,-61728,587436,494570,-92,132904,1918514
2022-08-09,-33208,-28062,459361,376265,-57011,587755,495164,5495,134557,1940316
2022-08-10,-32944,-27817,459325,370595,-58103,587381,495173,6863,133881,1934354
2022-08-11,-32272,-25817,459300,373682,-58460,587161,495541,14972,134707,1948814
2022-08-12,-32020,-29717,459300,379299,-59604,587791,496733,3515,132028,1937325
2022-08-15,-33098,-30300,459300,380919,-58703,587559,497228,3687,136318,1942910
2022-08-16,-33700,-31360,459300,385169,-53719,588864,497940,2837,137046,1952377
2022-08-17,-33308,-32208,459300,387875,-54199,588944,499006,-5591,142240,1952059
2022-08-18,-34556,-29616,459231,390374,-55431,589640,498447,2935,144016,1965040
2022-08-19,-34092,-29022,459320,384808,-58053,588820,496263,4635,145861,1958540
2022-08-22,-32444,-20497,459284,386986,-59592,587936,497373,25461,145234,1989741
2022-08-23,-31670,-18844,459268,386386,-60460,587186,494475,32363,142594,1991298
2022-08-24,-31742,-21344,459332,388216,-62252,587450,495308,24875,140894,1980737
2022-08-25,-32062,-24648,459281,386896,-66476,586162,492620,14225,141966,1957964
2022-08-26,-33062,-23768,459386,388612,-64108,588076,495391,13180,147527,1971234
2022-08-29,-32886,-25280,459386,393440,-64408,589956,496343,7429,146699,1970679
2022-08-30,-32754,-23768,459402,387964,-63538,589361,496332,13019,149867,1975885
2022-08-31,-32338,-24696,459367,390764,-63074,589961,495716,8896,155294,1979890
2022-09-01,-35120,-21923,459362,392312,-64157,590339,496695,15436,152547,1985491
2022-09-02,-29510,-19327,459362,389069,-66677,589583,494021,17434,150005,1983960
2022-09-05,-30322,-22454,459360,387845,-72404,589097,494007,11688,145685,1962502
2022-09-06,-32770,-20743,459360,389021,-70424,589249,494437,15666,150667,1974463
2022-09-07,-32962,-20863,459360,386303,-71450,588511,493753,14322,143972,1960946
2022-09-08,-30490,-20023,459360,381439,-74042,587899,492785,19228,135887,1952043
2022-09-09,-29458,-7335,459357,381880,-74201,587431,492911,60964,122598,1994147
2022-09-13,-30108,-7627,459357,382832,-73251,588583,494099,58274,128394,2000553
2022-09-14,-30212,-9895,459376,383854,-72851,589045,494507,46745,128690,1989259
2022-09-15,-30758,-9125,459412,385726,-74501,589425,494577,49640,131692,1996088
2022-09-16,-33306,-9070,459412,383326,-71531,589577,495187,49266,128227,1991088
2022-09-19,-32550,-9070,459412,384892,-69781,590451,495302,45864,126727,1991247
2022-09-20,-31570,-7759,459412,386440,-71401,590375,495532,46640,125607,1993276
2022-09-21,-31934,-6619,459412,381500,-72734,588355,494531,51128,123399,1987038
2022-09-22,-32858,-8449,459413,382646,-69038,588155,495441,46436,118855,1980601
2022-09-23,-35882,-10528,459412,381094,-69406,588247,495417,40286,130580,1979220
2022-09-26,-35686,-9722,459556,378916,-73086,586798,495612,47426,131063,1980877
2022-09-27,-37394,-8854,459528,379320,-72886,587148,495510,50770,134591,1987733
2022-09-28,-35294,-6312,459552,385961,-75640,586956,494822,57842,129491,1997378
2022-09-29,-34706,-10437,459400,385728,-75702,587761,494678,49166,127678,1983566
2022-09-30,-30310,-15462,459814,380112,-76508,586903,494108,31984,122323,1952964
2022-10-10,-31654,-17187,459135,383616,-74924,588963,494298,31258,123097,1956602
2022-10-11,-32694,-18574,458928,382591,-74690,589134,494802,27546,124392,1951435
2022-10-12,-33734,-18934,458550,388791,-74034,589984,496947,22946,126353,1956869
2022-10-13,-33058,-12970,458862,387701,-74214,588904,497037,38654,125898,1976814
2022-10-14,-33916,-16591,458151,391475,-73209,590752,498969,22466,128550,1966647
2022-10-17,-32902,-18668,458205,391929,-73209,590660,498592,18305,126642,1959554
2022-10-18,-34436,-19724,457915,396166,-73300,591116,498280,14615,127764,1958396
2022-10-19,-33476,-20309,457445,395933,-73540,592172,498574,15019,128391,1960209
2022-10-20,-34346,-19781,457785,396162,-72638,591367,499762,12019,127896,1958226
2022-10-21,-34634,-17669,457755,396855,-72809,591091,498980,18387,122728,1960684
2022-10-24,-35384,-17344,457295,405015,-72396,591859,500540,16623,121433,1967641
2022-10-25,-35800,-15232,457311,405293,-72276,591599,502640,19339,120128,1973002
2022-10-26,-35896,-19467,457183,412097,-72164,591977,502940,3994,121838,1962502
2022-10-27,-38552,-22860,456777,409557,-72158,594364,504004,1984,121474,1954590
2022-10-28,-39320,-20028,456126,420735,-71984,596503,507310,5062,122748,1977152
2022-10-31,-37250,-7723,456756,415653,-72140,593703,500797,38524,120132,2008452
2022-11-01,-37010,-8853,456735,416537,-72158,593244,498706,31418,120132,1998751
2022-11-02,-36618,-7033,456834,415482,-72163,593130,497096,28406,121372,1996506
2022-11-03,-33790,-7677,457322,407388,-72010,591990,494891,34481,120418,1993013
2022-11-04,-34406,-6282,457262,408543,-72106,592341,497582,35429,118378,1996741
2022-11-07,-34640,-4382,457542,404997,-72120,591835,498484,46192,117434,2005342
2022-11-08,-34808,-1472,457767,405195,-72590,590848,497684,49597,115274,2007495
2022-11-09,-35200,80,457327,406353,-73154,591722,501004,54657,115505,2018294
2022-11-10,-32960,-6225,458167,401793,-72034,590192,494884,45109,115055,1993981
2022-11-11,-33170,-13396,458237,399637,-71696,589760,495376,29919,115297,1969964
2022-11-14,-33198,-14287,458705,397624,-71591,589508,494526,25551,115465,1962303
2022-11-15,-33162,-12638,459264,397060,-71438,589305,494386,23139,115313,1961229
2022-11-16,-34782,-15548,459095,402580,-72521,589467,496762,18769,115253,1959075
2022-11-17,-33756,-16604,458990,404740,-71660,589447,496234,9900,114861,1952152
2022-11-18,-37176,-15664,458004,405277,-73024,589639,498509,13833,114291,1953689
2022-11-21,-37860,-14929,457590,407947,-73208,589683,499801,14853,114591,1958468
2022-11-22,-37996,-14166,457896,408307,-73520,589649,500721,15378,114932,1961201
2022-11-23,-38064,-12390,457934,404035,-72680,589649,496161,15545,115856,1956046
2022-11-24,-38098,-10725,458974,397447,-71380,589688,491521,18884,115748,1952059
2022-11-25,-39314,-16775,458914,397101,-72163,589686,495196,14384,115527,1942556
2022-11-28,-37682,-13255,459922,395724,-70075,589956,492646,19354,115443,1952033
2022-11-29,-37362,-14491,459702,398442,-69858,589984,492646,17059,115263,1951385
2022-11-30,-37002,-16107,460024,398764,-69620,590182,491674,16051,118503,1952469
2022-12-01,-36612,-17841,461824,395819,-68066,591036,488434,19651,120764,1955009
2022-12-02,-37662,-17738,461724,390929,-68846,591563,486328,17866,120951,1945115
2022-12-05,-39550,-14854,461832,388559,-69502,591677,487384,22906,118462,1946914
2022-12-06,-41534,-11352,461104,393084,-71306,591281,488560,23851,118255,1951943
2022-12-07,-40034,1714,462814,392189,-71071,592313,487663,36034,119620,1981242
2022-12-08,-39250,5837,466100,384125,-69645,594893,484870,39024,121666,1987620
2022-12-09,-38522,-427,465770,386964,-68449,595073,486150,30384,122866,1979809
2022-12-12,-37290,-1723,465840,382833,-68257,594897,485046,29688,123360,1974394
2022-12-13,-37094,-5561,467653,381383,-67507,596784,484161,25244,125940,1971003
2022-12-14,-35722,-3929,471377,374013,-65263,601344,483199,26216,122004,1973239
2022-12-15,-34770,-869,469977,380383,-65813,598572,483298,28001,118923,1977702
2022-12-16,-35550,-5765,464853,383647,-68513,589644,484828,23828,119535,1956507
2022-12-19,-34910,-4130,465381,383564,-70009,590799,484588,24268,119502,1959053
2022-12-20,-33482,355,468896,382472,-68623,594975,484228,29504,125126,1983451
2022-12-21,-33414,2310,466122,383973,-71197,592395,484778,31319,123126,1979412
2022-12-22,-33788,3779,467750,383126,-73609,593575,484886,32606,122164,1980489
2022-12-23,-33294,14219,467785,381344,-73402,593749,484694,42286,123422,2000803
2022-12-26,-32078,15974,469885,377028,-69918,596389,484550,45299,125930,2013059
2022-12-27,-32170,10412,469182,374787,-68782,595444,484604,42681,124690,2000848
2022-12-28,-32266,14927,468960,375015,-68644,595574,484702,44895,121861,2005024
2022-12-29,-31018,20219,471291,374431,-62609,599279,484696,53505,125059,2034853
2022-12-30,-31268,20898,469733,374431,-61441,596111,484572,53378,126219,2032633
2023-01-03,-33568,13506,468327,375655,-63642,594857,484916,48704,124152,2012907
2023-01-04,-37402,9866,467957,375445,-64258,594164,485021,45298,118552,1994643
2023-01-05,-36622,6738,471053,373677,-64090,599582,484007,42994,116462,1993801
2023-01-06,-37458,8718,470528,374298,-67100,598466,484147,44530,119624,1995753
2023-01-09,-36996,5462,471650,375454,-64724,599705,484141,42752,117032,1994476
2023-01-10,-36756,8806,473015,374366,-63834,601596,483997,46912,119336,2007438
2023-01-11,-33796,13651,472210,374863,-64914,600728,483969,51332,117455,2015498
2023-01-12,-31486,16927,473505,374359,-62031,602030,483741,55922,117815,2030782
2023-01-13,-32872,15516,470589,376031,-64803,597494,483653,52114,121351,2019073
2023-01-16,-32494,14136,471453,375119,-59303,598838,483647,50638,120739,2022773
2023-01-17,-28574,20392,473037,372389,-58003,601421,483331,63678,120673,2048344
2023-01-18,-28614,13924,474117,371362,-54083,602933,483145,46580,115777,2025141
2023-01-19,-26382,9694,473487,369538,-49841,601879,483021,37380,120595,2019371
2023-01-20,-27102,14856,474243,376400,-51901,603265,483021,44740,118623,2036145
2023-01-30,-28394,15458,471887,378176,-52121,598641,482653,48884,117057,2032241
2023-01-31,-27406,14130,469625,378501,-51556,594371,482542,49174,118019,2027400
2023-02-01,-30750,12912,467909,380881,-60056,591466,482328,49020,120011,2013721
2023-02-02,-30350,13944,468073,379603,-62051,593583,482328,49176,117527,2011833
2023-02-03,-30316,17250,467944,380917,-61817,594408,482314,54972,113081,2018753
2023-02-06,-29900,12465,466729,382589,-62915,592729,482399,44540,112667,2001303
2023-02-07,-30572,12379,468214,382984,-65859,596634,482434,44051,112427,2002692
2023-02-08,-30636,8284,469264,383316,-65219,598402,482104,38441,112553,1996509
2023-02-09,-33036,11434,468791,383410,-72135,597297,482152,42425,111665,1992003
2023-02-10,-32826,13414,465515,384925,-78165,593585,482950,48419,111775,1989592
2023-02-13,-32922,13960,466786,384085,-76677,596499,481686,49859,111887,1995163
2023-02-14,-32970,10106,468116,383535,-78217,598719,481397,39941,111641,1982268
2023-02-15,-32354,10764,470928,382751,-76147,601851,480713,39416,111665,1989587
2023-02-16,-33234,11168,471853,383795,-77398,602953,480633,40084,111587,1991441
2023-02-17,-32926,15146,472567,383205,-76165,604093,479453,45595,111673,2002641
2023-02-20,-31686,14834,475227,380307,-71475,606997,477995,44765,111674,2008638
2023-02-21,-31578,15761,474564,381587,-69831,605410,478541,47843,111624,2013921
2023-02-22,-31802,12687,474450,380952,-63940,605900,477917,42563,111708,2010435
2023-02-23,-31290,14976,474294,383812,-62284,606548,477029,45139,111776,2020000
2023-02-24,-32058,11586,473310,384736,-64887,605216,478877,40369,112146,2009295
2023-02-27,-31374,6250,472695,384603,-68462,603772,480004,34009,112116,1993613
2023-02-28,-30222,2488,474443,384741,-67433,607470,479564,28157,111628,1990836
2023-03-01,-30420,1624,474893,383179,-71249,608760,479652,25402,112033,1983874
2023-03-02,-30060,4810,476687,381474,-71889,613110,478479,26529,111633,1990773
2023-03-03,-29960,6986,474055,377366,-71557,609016,479247,28531,111069,1984753
2023-03-06,-29744,10626,475747,376062,-66132,611040,478095,32995,111447,2000136
2023-03-07,-29822,9906,475483,376614,-71292,609680,478037,31623,113813,1994042
2023-03-08,-30410,12408,478303,378902,-72732,615560,483197,34311,113785,2013324
2023-03-09,-30802,9608,478048,373202,-77475,614440,484917,28421,113897,1994256
2023-03-10,-29758,10442,481116,364157,-73863,620429,481434,30605,111275,1995837
2023-03-13,-33178,5236,481328,373013,-74823,624875,483502,27869,107986,1995808
2023-03-14,-33178,6244,479456,373316,-77692,620694,486342,25581,108058,1988821
2023-03-15,-35180,2167,472306,394702,-89437,605214,490983,20037,108256,1969048
2023-03-16,-34426,-1707,474744,388717,-87757,609974,489615,18728,108000,1965888
2023-03-17,-34186,-14417,472339,391993,-88506,606098,491163,6556,106695,1937735
2023-03-20,-34538,-10467,470791,389869,-90274,603998,491619,6381,106903,1934282
2023-03-21,-34252,-14467,471115,386826,-88846,604516,490635,1306,106743,1923576
2023-03-22,-33944,-21726,469531,383067,-88567,600340,494715,-5162,106455,1904709
2023-03-23,-32206,-26092,470395,382717,-87802,601996,491187,-9750,106269,1896714
2023-03-24,-32038,-26827,470299,380182,-87722,601316,488987,-10596,106345,1889946
2023-03-27,-31414,-22768,471707,376341,-87953,603758,486299,-8356,106364,1893978
2023-03-28,-31414,-22462,472141,379275,-89453,604846,485907,-8734,106396,1896502
2023-03-29,-31324,-23014,472429,378169,-88787,605422,486051,-8734,106560,1896772
2023-03-30,-31068,-25264,472708,381665,-87296,606062,485346,-9448,106756,1899461
2023-03-31,-28552,-15296,469198,379001,-88432,598250,485957,-8576,106456,1898006
2023-04-03,-26248,-14673,467878,382505,-88712,595037,488354,-8639,107005,1902507
2023-04-04,-27692,-18141,466990,379523,-91092,593224,490412,-8661,109393,1893956
2023-04-06,-27972,-20241,468112,377363,-90630,595789,487080,-8661,110023,1890863
2023-04-07,-28764,-21601,466390,378280,-92459,592822,490380,-8622,109113,1885539
2023-04-10,-25222,-20864,466960,380058,-91595,593836,490794,-8713,109977,1895231
2023-04-11,-27718,-23678,466331,380058,-91979,592652,493290,-8305,111782,1892433
2023-04-12,-28132,-20261,466107,378582,-91850,591252,496524,-9190,112156,1895188
2023-04-13,-26108,-23957,466257,372942,-91343,592209,496940,-8560,114556,1892936
2023-04-14,-25404,-23213,466705,366387,-90083,593109,493654,-8845,110772,1883082
2023-04-17,-26554,-21293,466991,365487,-89795,593739,487795,-10063,107435,1873742
2023-04-18,-28186,-27488,466715,364815,-90185,592955,486295,-9271,106790,1862440
2023-04-19,-30442,-30098,466546,359343,-88967,591911,486580,-7813,109254,1856314
2023-04-20,-32008,-32178,465298,362267,-88659,589391,486692,-7015,106758,1850546
2023-04-21,-33682,-30878,464146,360737,-91587,586421,492202,-8338,105380,1844401
2023-04-24,-32938,-31166,463827,360323,-91299,585854,493602,-9175,107981,1847009
2023-04-25,-33958,-29004,464133,361511,-92942,586272,495807,-10336,106903,1848386
2023-04-26,-35930,-30038,463937,362951,-95910,585714,499317,-10306,108203,1847938
2023-04-27,-34944,-27876,463751,362271,-95706,585429,497302,-12322,107007,1844912
2023-04-28,-42896,-29136,463555,363041,-97116,584740,499810,-10189,114391,1846200
2023-05-04,-41944,-26931,463579,362888,-98082,584870,504774,-11753,118981,1856382
2023-05-05,-39788,-25761,463793,363063,-96158,585650,499266,-12567,115471,1852969
2023-05-08,-40670,-26509,463748,363273,-97630,585533,502962,-12909,113953,1851751
2023-05-09,-41510,-28579,463742,363288,-98412,585479,507444,-12045,115317,1854724
2023-05-10,-41070,-28444,463560,363345,-98536,584831,511896,-11985,110716,1854313
2023-05-11,-44350,-26059,463536,363372,-99724,584786,513426,-12605,100141,1842523
2023-05-12,-44996,-27454,463710,363456,-99284,585138,508762,-12429,100726,1837629
2023-05-15,-45034,-25396,463710,363459,-99050,585114,511492,-12489,99238,1841044
2023-05-16,-44114,-28973,463787,363407,-98618,585246,509996,-12666,99502,1837567
2023-05-17,-42252,-28273,463762,363425,-99086,585214,505316,-12099,99580,1835587
2023-05-18,-41492,-30001,463678,363499,-100035,585134,518116,-12554,100444,1846789
2023-05-19,-44156,-31153,463598,363699,-100937,584980,527916,-12744,100720,1851923
2023-05-22,-42516,-28944,463615,363735,-101273,585016,527003,-11204,99774,1855206
2023-05-23,-41794,-30474,463485,363835,-101133,584804,531403,-13229,99224,1856121
2023-05-24,-40822,-30978,463462,363721,-101428,584782,526218,-13837,98004,1849122
