Date,TA,M,RB,FG,MA,HC,V,RM,AG
2014-06-17,-3,132,-179,-397,0,0,-97,118,-71
2014-06-18,-2,131,-180,-387,0,0,-96,119,-69
2014-06-19,-1,131,-179,-381,0,0,-97,118,-64
2014-06-20,0,132,-174,-349,0,0,-91,119,-31
2014-06-23,1,130,-188,-345,0,0,-91,118,-30
2014-06-24,2,129,-187,-339,0,-22,-88,117,-27
2014-06-25,3,135,-185,-369,0,-21,-86,117,-25
2014-06-26,5,136,-177,-328,0,-16,-87,117,-23
2014-06-27,6,170,-167,-309,0,-14,-86,145,-21
2014-06-30,8,164,-161,-295,0,-13,-84,141,-19
2014-07-01,9,104,-182,-296,0,-17,-85,99,-18
2014-07-02,9,114,-167,-286,0,-15,-84,120,-17
2014-07-03,9,112,-177,-277,0,-15,-92,118,-16
2014-07-04,10,112,-173,-271,0,-14,-92,115,-16
2014-07-07,9,103,-193,-283,0,-17,-95,111,-14
2014-07-08,9,99,-176,-282,0,-15,-95,109,-14
2014-07-09,9,93,-167,-222,0,-14,-92,103,-14
2014-07-10,9,91,-161,-218,0,-12,-91,103,-13
2014-07-11,9,88,-155,-209,0,-10,-99,100,-11
2014-07-14,9,90,-149,-207,0,-6,-100,106,-9
2014-07-15,9,87,-147,-198,0,-3,-103,104,-9
2014-07-16,9,83,-143,-190,0,-1,-109,100,-9
2014-07-17,10,85,-146,-183,0,-1,-108,105,-9
2014-07-18,12,84,-109,-176,0,-2,-147,102,-9
2014-07-21,13,84,-112,-157,0,-3,-160,104,-9
2014-07-22,13,82,-113,-154,0,-4,-179,99,-9
2014-07-23,14,79,-113,-150,0,-4,-180,98,-9
2014-07-24,14,73,-113,-146,0,-6,-177,92,-9
2014-07-25,14,73,-117,-146,0,-6,-201,91,-16
2014-07-28,15,73,-112,-141,0,-6,-196,89,-16
2014-07-29,15,71,-105,-124,0,-7,-165,81,-16
2014-07-30,15,71,-98,-117,0,-7,-170,82,-17
2014-07-31,17,71,-102,-120,0,-10,-169,81,-17
2014-08-01,17,71,-105,-118,0,-11,-164,79,-17
2014-08-04,18,71,-96,-101,0,-9,-160,78,-18
2014-08-05,18,98,-94,-93,0,-8,-139,104,-19
2014-08-06,20,99,-96,-88,0,-7,-139,104,-18
2014-08-07,20,98,-95,-80,0,-6,-135,104,-19
2014-08-08,21,98,-93,-73,0,-6,-132,105,-20
2014-08-11,24,109,-89,-66,0,-6,-128,106,-23
2014-08-12,24,106,-93,-60,0,-6,-125,106,-24
2014-08-13,24,115,-93,-75,0,-7,-133,107,-25
2014-08-14,25,107,-95,-59,0,-8,-115,97,-26
2014-08-15,25,105,-96,-51,0,-10,-111,96,-36
2014-08-18,26,104,-99,-41,0,-13,-108,93,-35
2014-08-19,26,104,-98,-30,0,-14,-102,91,-38
2014-08-20,27,106,-98,-18,0,-15,-99,90,-42
2014-08-21,28,105,-99,-5,0,-17,-99,89,-46
2014-08-22,27,104,-137,9,0,-29,-98,87,-47
2014-08-25,28,112,-137,14,0,-30,-94,88,-48
2014-08-26,35,105,-137,29,0,-32,-90,87,-47
2014-08-27,34,108,-137,42,0,-35,-86,88,-48
2014-08-28,38,121,-134,52,0,-40,-82,89,-46
2014-08-29,37,119,-139,54,0,-31,-73,87,-50
2014-09-01,37,127,-156,48,0,-32,-70,88,-54
2014-09-02,40,136,-180,46,0,-36,-63,102,-54
2014-09-03,37,134,-177,43,0,-11,-58,97,-55
2014-09-04,38,122,-174,41,0,-12,-53,84,-57
2014-09-05,38,110,-175,38,0,-15,-50,85,-61
2014-09-09,37,106,-173,32,0,-14,-47,82,-64
2014-09-10,36,100,-173,28,0,-16,-45,80,-61
2014-09-11,35,95,-178,26,0,-17,-46,76,-88
2014-09-12,35,91,-161,26,0,-16,-47,66,-91
2014-09-15,34,89,-138,28,0,-15,-46,64,-94
2014-09-16,35,85,-140,30,0,-15,-35,62,-94
2014-09-17,34,84,-138,35,0,-16,-34,60,-95
2014-09-18,33,82,-136,38,0,-16,-34,60,-92
2014-09-19,31,74,-122,38,0,-15,-35,59,-94
2014-09-22,29,63,-102,38,0,-12,-25,50,-23
2014-09-23,26,59,-101,45,0,-22,-27,48,-27
2014-09-24,25,57,-104,48,0,-21,-29,46,-27
2014-09-25,25,55,-93,47,0,-21,-29,44,-27
2014-09-26,24,53,-87,47,0,-18,-30,43,-26
2014-09-29,23,51,-84,46,0,-17,-26,42,-27
2014-09-30,22,46,-83,46,0,-16,-25,40,-28
2014-10-08,20,42,-84,44,0,-15,-20,38,-29
2014-10-09,18,41,-80,44,0,-13,-20,37,-28
2014-10-10,16,39,-79,44,1,-12,-18,35,-29
2014-10-13,15,38,-68,45,1,-8,-19,34,-28
2014-10-14,14,39,-68,47,0,-7,-19,34,-28
2014-10-15,13,40,-67,48,0,-6,-22,35,-28
2014-10-16,11,40,-67,49,0,-6,-22,36,-27
2014-10-17,10,41,-67,50,37,-5,-21,36,-27
2014-10-20,10,42,-66,49,35,-4,-21,37,-27
2014-10-21,9,43,-70,51,35,-6,-20,39,-27
2014-10-22,9,44,-68,51,35,-5,-18,41,-27
2014-10-23,8,46,-68,52,34,-5,-14,42,-27
2014-10-24,8,47,-68,53,34,-6,-13,45,-26
2014-10-27,8,48,-72,53,35,-6,-12,48,-26
2014-10-28,8,49,-71,53,36,-6,-13,50,-26
2014-10-29,7,51,-67,53,36,-5,-11,53,-26
2014-10-30,7,53,-66,55,36,-5,-10,56,-24
2014-10-31,7,59,-68,58,37,-6,-10,61,-21
2014-11-03,6,63,-77,60,35,-13,-13,69,-36
2014-11-04,6,61,-75,59,38,-12,-12,63,-38
2014-11-05,5,59,-72,56,37,-12,-11,61,-33
2014-11-06,4,58,-81,56,36,-14,-10,60,-36
2014-11-07,4,60,-83,59,37,-16,-8,61,-40
2014-11-10,6,63,-90,62,35,-15,-8,63,-35
2014-11-11,6,61,-90,66,35,-13,-6,60,-36
2014-11-12,3,61,-90,73,34,-15,-9,57,-35
2014-11-13,4,61,-88,81,34,-15,-7,54,-36
2014-11-14,3,61,-88,90,40,-14,-9,50,-35
2014-11-17,3,61,-106,95,40,-18,-7,48,-23
2014-11-18,2,64,-89,96,41,-13,-5,46,-22
2014-11-19,3,61,-87,100,41,-10,-3,41,-22
2014-11-20,2,61,-88,100,39,-6,-2,38,-22
2014-11-21,2,60,-85,97,39,-2,0,36,-21
2014-11-24,3,60,-83,94,40,2,2,33,-21
2014-11-25,3,59,-80,93,41,5,1,30,-20
2014-11-26,3,59,-84,92,39,10,-3,28,-19
2014-11-27,3,59,-64,94,40,14,-6,26,-19
2014-11-28,5,62,-61,96,39,19,-1,24,-18
2014-12-01,5,59,-58,93,36,23,9,21,-16
2014-12-02,4,59,-57,93,68,27,14,18,-10
2014-12-03,4,59,-57,96,65,31,13,16,-10
2014-12-04,3,59,-55,98,64,36,14,13,-10
2014-12-05,3,58,-55,101,61,40,15,11,-10
2014-12-08,3,59,-54,103,46,44,15,10,-11
2014-12-09,2,61,-53,108,41,48,15,8,-11
2014-12-10,1,60,-56,117,38,52,15,8,-10
2014-12-11,0,63,-55,122,33,56,14,8,-10
2014-12-12,-1,65,-53,126,27,58,14,7,-9
2014-12-15,-4,67,-52,132,22,61,15,5,-8
2014-12-16,-5,67,-50,135,13,61,14,4,-6
2014-12-17,-6,72,-50,142,9,63,14,0,-6
2014-12-18,-9,71,-48,144,2,65,14,-3,-6
2014-12-19,-10,73,-47,148,11,66,15,-7,-7
2014-12-22,-10,73,-44,153,7,65,14,-9,-9
2014-12-23,-11,71,-52,158,4,63,13,-12,-9
2014-12-24,-13,73,-52,157,2,62,13,-16,-9
2014-12-25,-14,73,-51,168,-1,61,12,-16,-9
2014-12-26,-15,73,-51,178,-2,61,11,-16,-9
2014-12-29,-16,72,-48,151,-4,61,11,-15,-9
2014-12-30,-16,73,-39,160,-5,54,11,-13,-9
2014-12-31,-17,72,-36,165,-6,53,11,-12,-8
2015-01-05,-16,67,-44,175,-7,59,11,-12,-8
2015-01-06,-21,65,-38,182,-9,59,12,-11,-8
2015-01-07,-24,69,-37,200,-12,59,10,-13,-9
2015-01-08,-25,69,-36,207,-13,59,4,-12,-18
2015-01-09,-27,69,-36,213,-14,58,4,-12,-17
2015-01-12,-29,69,-33,192,-15,53,2,-12,-16
2015-01-13,-29,66,-34,191,-18,52,-1,-12,-15
2015-01-14,-34,61,-34,192,-23,47,-2,-12,-15
2015-01-15,-33,59,-34,192,-24,46,-6,-12,-14
2015-01-16,-35,62,-34,184,-25,44,-7,-20,-18
2015-01-19,-33,60,-33,184,-26,41,-8,-22,-12
2015-01-20,-34,57,-33,185,-26,37,-8,-24,-11
2015-01-21,-34,55,-33,186,-25,36,-11,-21,-7
2015-01-22,-36,54,-34,186,-28,35,-10,-22,-9
2015-01-23,-38,53,-34,185,-30,34,-10,-25,-8
2015-01-26,-36,49,-36,181,-32,33,-9,-25,-7
2015-01-27,-36,45,-36,179,-37,32,-12,-26,-6
2015-01-28,-37,42,-37,180,-36,29,-12,-26,-5
2015-01-29,-39,38,-36,176,-38,30,-13,-26,-5
2015-01-30,-39,35,-35,180,-44,30,-13,-26,-4
2015-02-02,-40,31,-35,179,-41,30,-11,-25,-4
2015-02-03,-34,28,-34,178,-37,30,-3,-23,-4
2015-02-04,-34,26,-36,220,-37,29,-2,-24,-5
2015-02-05,-34,23,-49,239,-36,31,-3,-23,-5
2015-02-06,-32,21,-48,243,-34,30,-1,-22,-5
2015-02-09,-36,17,-49,248,-35,30,0,-24,-5
2015-02-10,-36,12,-59,251,-34,31,0,-26,-6
2015-02-11,-37,10,-62,252,-34,30,1,-24,-6
2015-02-12,-37,8,-62,261,-33,28,2,-22,-7
2015-02-13,-35,9,-60,267,-30,29,3,-17,-7
2015-02-16,-34,8,-82,332,-31,29,4,-13,-6
2015-02-17,-36,5,-80,329,-30,28,5,-11,-6
2015-02-25,-34,-6,-76,331,-28,28,7,-21,-6
2015-02-26,-33,-2,-75,298,-25,29,9,-7,-7
2015-02-27,-33,10,-71,330,-22,29,9,5,-7
2015-03-02,-32,13,-66,308,-19,29,12,14,-9
2015-03-03,-31,19,-71,311,-17,33,12,22,-9
2015-03-04,-30,20,-73,316,-16,33,13,27,-11
2015-03-05,-26,20,-65,316,-14,32,14,30,-13
2015-03-06,-26,19,-63,314,-13,31,14,32,-14
2015-03-09,-28,18,-69,317,-10,31,14,34,-14
2015-03-10,-29,18,-70,296,-10,30,14,37,-15
2015-03-11,-29,19,-73,285,-10,30,13,39,-16
2015-03-12,-29,21,-79,296,-9,28,12,44,-17
2015-03-13,-30,21,-82,290,-9,27,12,41,-32
2015-03-16,-29,20,-80,284,-9,26,12,43,-35
2015-03-17,-32,19,-82,292,-9,25,11,45,-38
2015-03-18,-32,16,-81,287,-11,23,11,45,-40
2015-03-19,-31,15,-83,263,-11,22,11,46,-33
2015-03-20,-33,13,-87,266,-12,20,12,47,-32
2015-03-23,-32,13,-69,270,-12,20,13,48,-25
2015-03-24,-31,13,-70,277,-12,19,14,50,-23
2015-03-25,-29,12,-68,266,-11,19,14,51,-22
2015-03-26,-28,11,-70,250,-11,16,15,51,-20
2015-03-27,-27,10,-73,238,-10,14,14,54,-20
2015-03-30,-28,10,-75,220,-11,11,15,54,-20
2015-03-31,-29,9,-78,191,-11,8,15,55,-19
2015-04-01,-31,10,-79,180,-10,5,17,54,-22
2015-04-02,-34,11,-82,148,-10,0,17,57,-20
2015-04-03,-34,9,-85,133,-10,-5,16,61,-20
2015-04-07,-29,7,-93,117,-9,-20,16,63,-19
2015-04-08,-26,3,-95,101,-8,-70,16,68,-20
2015-04-09,-26,0,-97,86,-9,-80,15,67,-17
2015-04-10,-28,-6,-105,69,-10,-89,14,66,-18
2015-04-13,-28,-10,-92,56,-10,-68,12,66,-18
2015-04-14,-24,-15,-94,49,-11,-72,11,69,-19
2015-04-15,-23,-17,-97,41,-11,-76,9,69,-20
2015-04-16,-22,-24,-97,33,-10,-77,8,79,-20
2015-04-17,-22,-27,-101,26,-9,-84,8,81,-20
2015-04-20,-22,-30,-100,19,-8,-85,7,93,-19
2015-04-21,-21,-32,-106,14,-8,-91,6,96,-18
2015-04-22,-21,-34,-96,16,-7,-77,6,97,-18
2015-04-23,-21,-37,-97,17,-6,-76,5,104,-18
2015-04-24,-20,-41,-87,20,-6,-62,5,106,-20
2015-04-27,-20,-42,-78,23,-5,-60,5,109,-20
2015-04-28,-19,-47,-90,26,-4,-63,6,125,-20
2015-04-29,-18,-49,-84,27,-3,-60,6,126,-19
2015-04-30,-19,-44,-84,28,-3,-57,6,127,-19
2015-05-04,-18,-39,-75,30,-3,-51,7,132,-19
2015-05-05,-19,-40,-72,32,-2,-49,7,134,-18
2015-05-06,-17,-40,-72,35,-1,-48,8,140,-18
2015-05-07,-16,-40,-71,38,-1,-48,8,145,-19
2015-05-08,-15,-49,-73,40,-2,-49,7,162,-18
2015-05-11,-15,-50,-78,46,0,-53,7,170,-19
2015-05-12,-14,-47,-76,47,0,-51,8,151,-19
2015-05-13,-15,-50,-79,48,0,-60,10,152,-18
2015-05-14,-15,-53,-78,50,0,-58,10,147,-15
2015-05-15,-16,-71,-82,53,0,-62,11,159,-17
2015-05-18,-16,-83,-83,55,2,-63,11,161,-14
2015-05-19,-16,-88,-96,63,0,-69,11,163,-13
2015-05-20,-17,-62,-89,56,-2,-66,9,106,-11
2015-05-21,-18,-67,-89,54,-3,-66,9,102,-11
2015-05-22,-19,-72,-91,53,2,-67,10,100,-11
2015-05-25,-18,-69,-92,52,3,-67,8,94,-11
2015-05-26,-19,-76,-96,50,3,-69,7,93,-11
2015-05-27,-20,-81,-97,50,3,-67,6,90,-12
2015-05-28,-21,-79,-103,54,2,-73,5,88,-13
2015-05-29,-21,-84,-103,60,1,-69,4,87,-14
2015-06-01,-21,-79,-111,71,3,-68,4,85,-14
2015-06-02,-19,-66,-122,85,3,-65,5,83,-14
2015-06-03,-19,-67,-118,91,2,-64,5,83,-18
2015-06-04,-20,-68,-137,110,3,-68,4,84,-17
2015-06-05,-20,-72,-138,119,3,-72,4,87,-18
2015-06-08,-20,-79,-167,134,2,-79,2,87,-19
2015-06-09,-20,-79,-183,141,1,-83,1,87,-20
2015-06-10,-24,-83,-182,149,2,-85,0,87,-21
2015-06-11,-24,-83,-189,166,4,-79,0,88,-22
2015-06-12,-23,-74,-164,164,5,-79,-1,83,-23
2015-06-15,-24,-76,-166,168,5,-79,-2,80,-24
2015-06-16,-24,-80,-170,170,6,-81,-4,80,-24
2015-06-17,-25,-70,-168,166,8,-81,-6,77,-27
2015-06-18,-25,-70,-164,165,8,-85,-8,75,-32
2015-06-19,-26,-66,-168,163,8,-85,-9,74,-32
2015-06-23,-26,-53,-172,163,8,-86,-10,72,-39
2015-06-24,-27,-51,-173,165,17,-95,-11,74,-41
2015-06-25,-32,-58,-197,186,18,-96,-14,87,-68
2015-06-26,-33,-55,-220,191,21,-103,-17,88,-74
2015-06-29,-34,-54,-224,197,19,-105,-20,92,-73
2015-06-30,-31,-57,-197,154,16,-103,-20,91,-73
2015-07-01,-32,-38,-203,147,74,-111,-9,74,-82
2015-07-02,-29,-37,-208,144,76,-116,-6,77,-87
2015-07-03,-27,-35,-217,159,77,-118,-3,79,-84
2015-07-06,-26,-33,-150,142,62,-104,0,79,-89
2015-07-07,-26,-34,-112,118,39,-99,1,81,-90
2015-07-08,-25,-30,-112,90,20,-106,0,71,-33
2015-07-09,-20,-29,-78,78,11,-82,1,67,-25
2015-07-10,-20,-28,-77,75,10,-84,1,66,-26
2015-07-13,-21,-27,-77,72,8,-85,1,66,-26
2015-07-14,-21,-26,-77,68,6,-86,0,67,-27
2015-07-15,-22,-25,-78,65,5,-89,0,66,-27
2015-07-16,-23,-25,-78,62,3,-90,0,68,-27
2015-07-17,-23,-24,-78,58,2,-100,0,61,-28
2015-07-20,-24,-25,-73,58,1,-84,0,62,-28
2015-07-21,-24,-26,-72,58,0,-84,0,64,-29
2015-07-22,-24,-26,-71,57,-1,-81,0,63,-30
2015-07-23,-24,-27,-70,55,-2,-80,0,63,-30
2015-07-24,-24,-28,-71,51,-4,-81,0,61,-31
2015-07-27,-24,-28,-69,49,-6,-81,0,57,-32
2015-07-28,-24,-30,-68,48,-8,-80,0,57,-32
2015-07-29,-24,-31,-66,49,-9,-79,0,56,-32
2015-07-30,-24,-32,-65,49,-11,-80,1,55,-32
2015-07-31,-24,-33,-64,50,-12,-80,1,54,-33
2015-08-03,-24,-33,-63,52,-13,-79,1,51,-33
2015-08-04,-25,-34,-63,54,-15,-78,1,50,-33
2015-08-05,-24,-40,-62,57,-16,-78,1,55,-33
2015-08-06,-25,-40,-62,57,-18,-77,2,53,-33
2015-08-07,-25,-41,-61,60,-18,-76,2,53,-33
2015-08-10,-26,-39,-70,65,-19,-90,2,51,-33
2015-08-11,-28,-37,-93,69,-20,-111,2,51,-29
2015-08-12,-38,-42,-103,76,-24,-125,-1,55,-35
2015-08-13,-54,-41,-153,84,-31,-161,-9,56,-45
2015-08-14,-50,-43,-153,88,-32,-160,-7,59,-43
2015-08-17,-53,-42,-147,86,-33,-161,-4,62,-40
2015-08-18,-53,-45,-145,84,-35,-161,-3,63,-39
2015-08-19,-52,-46,-146,84,-36,-159,-2,61,-38
2015-08-20,-49,-46,-144,86,-37,-157,-1,59,-36
2015-08-21,-49,-49,-146,90,-39,-161,0,64,-36
2015-08-24,-44,-49,-130,77,-39,-151,1,52,-33
2015-08-25,-39,-45,-134,72,-41,-154,1,47,-31
2015-08-26,-40,-44,-143,66,-43,-171,0,44,-30
2015-08-27,-35,-41,-138,63,-41,-168,2,40,-30
2015-08-28,-35,-40,-138,63,-40,-168,3,39,-30
2015-08-31,-36,-42,-141,56,-41,-171,0,38,-30
2015-09-01,-33,-41,-141,52,-42,-170,0,36,-31
2015-09-02,-33,-40,-152,49,-43,-175,0,35,-31
2015-09-07,-33,-38,-152,44,-43,-174,0,29,-31
2015-09-08,-33,-36,-148,42,-43,-171,0,26,-31
2015-09-09,-34,-36,-146,40,-49,-171,0,24,-31
2015-09-10,-32,-37,-148,41,-50,-177,-1,22,-32
2015-09-11,-33,-36,-147,40,-50,-179,0,20,-32
2015-09-14,-34,-34,-148,39,-54,-178,0,18,-32
2015-09-15,-33,-32,-147,36,-55,-176,0,16,-32
2015-09-16,-32,-36,-144,36,-55,-172,0,15,-32
2015-09-17,-32,-36,-145,37,-56,-172,-5,13,-34
2015-09-18,-31,-35,-148,35,-57,-175,-7,11,-56
2015-09-21,-33,-44,-152,34,-66,-177,-13,8,-54
2015-09-22,-33,-42,-152,33,-69,-178,-15,5,-52
2015-09-23,-33,-41,-153,29,-66,-180,-24,2,-51
2015-09-24,-33,-39,-152,26,-71,-181,-25,0,-50
2015-09-25,-34,-38,-152,16,-72,-184,-26,-2,-49
2015-09-28,-35,-37,-149,12,-74,-181,-29,-4,-55
2015-09-29,-35,-32,-147,7,-73,-179,-33,-6,-51
2015-09-30,-39,-34,-220,-29,-90,-289,-51,-17,-59
2015-10-08,-43,-45,-216,-13,-82,-284,-51,-20,-31
2015-10-09,-39,-42,-197,-6,-66,-258,-38,-24,-31
2015-10-12,-43,-40,-218,-10,-68,-274,-50,-31,-31
2015-10-13,-43,-37,-219,-12,-72,-277,-48,-33,-30
2015-10-14,-42,-27,-224,-48,-86,-280,-49,-34,-28
2015-10-15,-46,-23,-222,-47,-84,-283,-49,-38,-28
2015-10-16,-45,-19,-221,-49,-80,-285,-50,-40,-27
2015-10-19,-44,-21,-230,-44,-80,-297,-50,-77,-26
2015-10-20,-44,-21,-249,-49,-81,-308,-51,-88,-26
2015-10-21,-43,-18,-253,-32,-81,-304,-45,-95,-26
2015-10-22,-46,-12,-257,-26,-82,-304,-47,-99,-26
2015-10-23,-46,-10,-259,-18,-82,-305,-47,-106,-25
2015-10-26,-45,-11,-258,-6,-89,-312,-48,-114,-24
2015-10-27,-43,-12,-251,5,-89,-328,-51,-131,-24
2015-10-28,-47,-12,-267,8,-93,-343,-51,-138,-24
2015-10-29,-44,-12,-263,14,-94,-336,-51,-148,-25
2015-10-30,-45,-14,-260,31,-94,-335,-49,-162,-24
2015-11-02,-42,-13,-266,39,-93,-341,-50,-171,-25
2015-11-03,-42,-11,-255,53,-93,-319,-48,-150,-26
2015-11-04,-40,-11,-253,64,-91,-323,-49,-141,-27
2015-11-05,-38,-12,-252,63,-88,-315,-49,-145,-27
2015-11-06,-35,-13,-232,75,-87,-312,-46,-161,-28
2015-11-09,-35,-13,-243,83,-87,-327,-46,-157,-30
2015-11-10,-34,-18,-255,90,-89,-341,-46,-184,-33
2015-11-11,-28,-22,-240,96,-83,-336,-46,-188,-35
2015-11-12,-33,-20,-241,101,-101,-334,-47,-201,-96
2015-11-13,-38,-22,-297,108,-143,-408,-52,-167,-102
2015-11-16,-39,-32,-290,111,-139,-400,-56,-183,-100
2015-11-17,-39,-34,-284,116,-135,-403,-53,-201,-98
2015-11-18,-38,-59,-280,121,-91,-406,-53,-217,-115
2015-11-19,-38,-42,-248,124,-91,-375,-49,-210,-119
2015-11-20,-37,-38,-248,124,-91,-383,-50,-236,-125
2015-11-23,-35,-20,-215,120,-78,-349,-49,-184,-100
2015-11-24,-28,-5,-207,129,-69,-309,-20,-140,-103
2015-11-25,-25,-6,-201,140,-67,-300,-20,-140,-99
2015-11-26,-25,0,-199,149,-65,-292,-19,-136,-103
2015-11-27,-23,0,-191,159,-65,-275,-17,-140,-119
2015-11-30,-23,0,-179,163,-63,-260,-17,-143,-125
2015-12-01,-25,3,-181,167,-59,-250,-17,-139,-111
2015-12-02,-24,5,-165,173,-58,-224,-17,-137,-119
2015-12-03,-25,8,-162,180,-57,-220,-16,-129,-118
2015-12-04,-24,9,-158,184,-56,-208,-17,-127,-113
2015-12-07,-25,12,-152,187,-56,-207,-17,-128,-82
2015-12-08,-21,15,-154,190,-52,-210,-18,-121,-78
2015-12-09,-21,15,-155,192,-53,-210,-16,-124,-78
2015-12-10,-22,15,-155,194,-51,-211,-16,-124,-81
2015-12-11,-25,17,-160,195,-48,-203,-15,-114,-80
2015-12-14,-25,18,-163,198,-45,-186,-16,-117,-82
2015-12-15,-25,18,-163,201,-43,-181,-15,-114,-84
2015-12-16,-32,19,-162,205,-42,-169,-15,-111,-84
2015-12-17,-32,19,-162,207,-40,-161,-14,-107,-82
2015-12-18,-32,21,-147,210,-39,-145,-13,-104,-80
2015-12-21,-33,23,-130,215,-37,-134,-8,-101,-75
2015-12-22,-32,25,-124,211,-36,-123,-6,-100,-82
2015-12-23,-32,26,-121,216,-52,-119,-6,-100,-81
2015-12-24,-31,27,-125,244,-50,-119,-2,-103,-79
2015-12-25,-31,27,-121,250,-51,-115,-1,-102,-78
2015-12-28,-32,26,-131,252,-69,-117,1,-114,-94
2015-12-29,-41,24,-116,270,-71,-104,0,-124,-93
2015-12-30,-42,24,-112,285,-68,-96,0,-122,-94
2015-12-31,-40,23,-110,293,-66,-89,2,-125,-93
2016-01-04,-41,23,-114,288,-63,-89,2,-114,-95
2016-01-05,-39,22,-123,313,-63,-90,2,-114,-99
2016-01-06,-37,21,-119,322,-66,-84,3,-114,-105
2016-01-07,-36,20,-122,340,-68,-81,3,-113,-96
2016-01-08,-35,20,-128,343,-69,-80,3,-123,-101
2016-01-11,-35,21,-130,371,-62,-79,2,-122,-102
2016-01-12,-27,20,-129,380,-62,-77,1,-120,-120
2016-01-13,-41,16,-134,380,-84,-78,0,-144,-132
2016-01-14,-45,17,-130,378,-79,-77,0,-141,-118
2016-01-15,-47,17,-129,390,-76,-75,0,-137,-114
2016-01-18,-48,20,-106,390,-67,-69,0,-120,-114
2016-01-19,-44,23,-102,401,-56,-69,1,-115,-115
2016-01-20,-43,24,-93,400,-51,-66,2,-110,-118
2016-01-21,-43,26,-91,406,-49,-66,2,-107,-116
2016-01-22,-39,27,-88,407,-48,-63,4,-102,-116
2016-01-25,-38,26,-91,408,-47,-64,5,-103,-117
2016-01-26,-40,25,-95,413,-47,-64,5,-104,-127
2016-01-27,-37,26,-95,528,-40,-65,6,-101,-126
2016-01-28,-36,26,-86,527,-37,-60,7,-96,-125
2016-01-29,-34,26,-85,517,-36,-60,8,-89,-123
2016-02-01,-33,26,-85,520,-34,-59,10,-85,-121
2016-02-02,-34,27,-84,552,-44,-58,11,-85,-126
2016-02-03,-36,26,-92,553,-50,-62,13,-85,-126
2016-02-04,-33,26,-86,512,-35,-56,15,-83,-111
2016-02-05,-32,26,-83,514,-31,-54,18,-80,-111
2016-02-15,-31,22,-77,540,-21,-51,20,-89,-81
2016-02-16,-32,20,-74,523,-16,-50,22,-90,-78
2016-02-17,-32,18,-73,467,-12,-49,22,-89,-76
2016-02-18,-32,15,-70,472,-8,-45,26,-91,-77
2016-02-19,-32,10,-68,477,-3,-43,27,-92,-75
2016-02-22,-32,4,-56,469,-2,-28,31,-86,-72
2016-02-23,-48,2,-53,483,2,-24,35,-84,-83
2016-02-24,-46,0,-49,507,5,-19,36,-81,-84
2016-02-25,-47,-5,-47,508,6,-15,38,-83,-88
2016-02-26,-43,-9,-45,518,8,-12,41,-83,-88
2016-02-29,-43,-42,-43,564,3,-8,42,-111,-72
2016-03-01,-26,-45,-37,553,8,-2,47,-109,-72
2016-03-02,-26,-51,-32,567,9,2,49,-109,-73
2016-03-03,-24,-55,-28,560,10,7,52,-99,-74
2016-03-04,-23,-58,-24,578,20,13,58,-104,-64
2016-03-07,-17,-47,-18,419,28,19,57,-66,-59
2016-03-08,-15,-37,-5,411,33,19,57,-54,-58
2016-03-09,-14,-39,-2,399,38,14,57,-50,-55
2016-03-10,-14,-40,-1,379,41,16,53,-47,-55
2016-03-11,-14,-46,0,385,45,16,55,-45,-54
2016-03-14,-14,-57,0,382,48,16,54,-43,-53
2016-03-15,-14,-62,0,355,48,16,52,-41,-52
2016-03-16,-14,-64,0,352,50,17,47,-41,-52
2016-03-17,-14,-57,1,347,55,18,47,-37,-53
2016-03-18,-13,-49,2,316,57,19,48,-33,-46
2016-03-21,-12,-51,4,299,63,20,48,-33,-47
2016-03-22,-12,-41,5,298,65,21,47,-27,-44
2016-03-23,-12,-42,7,306,67,23,51,-24,-42
2016-03-24,-11,-41,7,252,58,22,40,-19,-41
2016-03-25,-12,-27,8,241,56,22,42,-14,-41
2016-03-28,-12,-21,8,233,54,22,37,-12,-41
2016-03-29,-12,-21,8,222,47,23,34,-11,-42
2016-03-30,-12,-23,8,212,45,23,32,-9,-42
2016-03-31,-12,-19,9,207,42,23,32,-8,-42
2016-04-01,-12,-21,9,199,41,23,29,-8,-42
2016-04-05,-12,-25,10,188,34,25,28,-7,-45
2016-04-06,-14,-26,10,173,31,25,27,-7,-47
2016-04-07,-15,-28,11,154,28,26,27,-7,-47
2016-04-08,-16,-30,12,146,25,27,26,-8,-48
2016-04-11,-16,-28,12,139,21,26,26,-5,-51
2016-04-12,-19,-22,14,146,20,28,26,0,-51
2016-04-13,-19,-19,18,144,16,33,26,7,-50
2016-04-14,-18,-15,25,141,14,46,26,13,-51
2016-04-15,-17,-12,26,146,13,47,26,21,-50
2016-04-18,-18,-6,28,144,12,47,26,27,-50
2016-04-19,-18,-2,29,138,10,46,26,34,-35
2016-04-20,-18,3,31,130,8,45,26,36,-33
2016-04-21,-15,8,28,127,6,45,24,40,-27
2016-04-22,-14,6,24,93,3,37,25,25,-24
2016-04-25,-13,6,26,92,2,39,25,27,-23
2016-04-26,-12,8,25,82,2,33,26,30,-22
2016-04-27,-11,10,25,75,2,32,26,34,-20
2016-04-28,-11,11,25,68,1,32,27,34,-19
2016-04-29,-11,12,27,74,1,34,31,35,-17
2016-05-03,-11,12,24,49,-2,29,28,32,-15
2016-05-04,-11,13,23,43,-3,28,28,32,-14
