Date,TA,M,RB,FG,MA,HC,V,RM,AG,combined
2018-04-12,-7410,-5265,33740,7220,-12465,27035,32740,-6425,14595,83765
2018-04-13,-7410,-5535,33740,7220,-12505,26135,32740,-6575,13740,81550
2018-04-16,-7410,-4865,33740,7220,-12300,26555,32740,-6205,13155,82630
2018-04-17,-7410,-5220,33740,7220,-11460,27315,32740,-6535,12525,82915
2018-04-18,-7415,-5220,33740,7220,-11600,27745,32740,-6645,8700,79265
2018-04-19,-7605,-5220,33740,7220,-12940,27415,32740,-6575,9055,77830
2018-04-20,-7445,-5220,33740,7220,-12165,28345,32740,-6795,9595,80015
2018-04-23,-7405,-5220,33740,7220,-11765,28295,32740,-6885,11275,81995
2018-04-24,-7485,-5220,33740,7220,-12175,28315,32740,-6785,11485,81835
2018-04-25,-7605,-5220,33740,7220,-12225,28255,32740,-6855,11695,81745
2018-04-26,-7585,-5220,33740,7220,-12145,28525,32740,-6895,11935,82315
2018-04-27,-7335,-5220,33740,7220,-11865,29555,32740,-6635,12955,85155
2018-05-02,-7385,-5220,33740,7220,-11785,29035,32740,-6625,12535,84255
2018-05-03,-7425,-5220,33735,7220,-11470,29075,32740,-6845,12445,84255
2018-05-04,-7205,-5220,33775,7220,-11050,29225,32740,-6985,12205,84705
2018-05-07,-7135,-5220,33475,7220,-11090,29045,32740,-7545,12115,83605
2018-05-08,-7165,-5220,32875,7220,-11170,28555,32740,-7505,12355,82685
2018-05-09,-6805,-5220,33255,7220,-11030,28895,32740,-7445,11905,83515
2018-05-10,-6515,-5220,33705,7220,-10910,29295,32740,-7760,11365,83920
2018-05-11,-6515,-5220,33635,7220,-11290,29305,32735,-8320,11515,83065
2018-05-14,-6235,-5220,33855,7220,-10490,29625,32435,-8505,12685,85370
2018-05-15,-6250,-5220,33925,7220,-9970,29845,32460,-8980,13345,86375
2018-05-16,-6390,-5225,33825,7220,-10110,30005,31710,-8720,13405,85720
2018-05-17,-6490,-5395,33405,7220,-10150,29595,31860,-8860,12955,84140
2018-05-18,-6150,-5415,33055,7220,-10530,29295,32135,-8860,13465,84215
2018-05-21,-6810,-5325,32975,7220,-11130,29385,31860,-8840,12925,82260
2018-05-22,-6950,-5115,32645,7220,-11090,28865,31635,-8500,12595,81305
2018-05-23,-6970,-4490,33165,7220,-11150,29435,31585,-7580,12745,83960
2018-05-24,-6750,-4490,32925,7220,-12190,29275,31430,-7780,12325,81965
2018-05-25,-7810,-4490,33105,7220,-12030,29465,31430,-7620,12985,82255
2018-05-28,-7715,-4490,33505,7220,-11750,30115,31425,-7100,13070,84280
2018-05-29,-7785,-4490,33475,7220,-12310,30095,31400,-7780,13070,82895
2018-05-30,-7735,-4490,33725,7220,-11250,30120,31450,-8220,11675,82495
2018-05-31,-7545,-4490,34105,7215,-10390,30340,32225,-8320,12435,85575
2018-06-01,-7575,-4490,34005,7075,-10730,29980,32250,-7740,12730,85505
2018-06-04,-7755,-4490,34335,7175,-11210,31200,32575,-8060,12910,86680
2018-06-05,-7735,-4490,34575,7155,-11330,31300,32200,-7860,12280,86095
2018-06-06,-7735,-4490,34885,7335,-9930,31700,32575,-8340,11555,87555
2018-06-07,-7825,-4490,34950,7215,-9995,31620,33075,-9480,11975,87045
2018-06-08,-7785,-4490,34730,7075,-9725,31540,33075,-9560,9335,84195
2018-06-11,-7695,-4490,35690,7395,-9505,32200,33075,-9360,9210,86520
2018-06-12,-7885,-4490,35810,7095,-9785,32280,32450,-9260,9525,85740
2018-06-13,-7695,-4490,36530,7095,-9825,32720,32275,-8920,6600,84290
2018-06-14,-7775,-4490,36750,7815,-9685,32595,31800,-8900,6145,84255
2018-06-15,-8440,-4490,34110,7375,-10335,28785,31300,-7860,10165,80610
2018-06-19,-8425,-4490,35005,7555,-10275,30430,31950,-7920,10370,84200
2018-06-20,-8405,-4490,34665,7495,-10555,29850,31825,-8140,10490,82735
2018-06-21,-8345,-4490,34475,7335,-10595,29610,31650,-8720,10010,80930
2018-06-22,-8305,-4490,34085,7115,-10475,28990,31525,-8320,10085,80210
2018-06-25,-8295,-4490,33545,6595,-10635,27865,31525,-7680,10055,78485
2018-06-26,-7445,-4490,33435,6715,-10395,27995,31575,-7100,10070,80360
2018-06-27,-7545,-4490,34135,6915,-10005,28425,31775,-7240,10310,82280
2018-06-28,-7535,-4490,34785,7295,-9625,29025,32300,-6840,10235,85150
2018-06-29,-7475,-4490,34085,7155,-9815,28315,32175,-6160,10250,84040
2018-07-02,-7375,-4490,34065,7255,-9715,28375,32350,-6520,10265,84210
2018-07-03,-7335,-4490,34405,7410,-9465,28585,32375,-6700,10085,84870
2018-07-04,-7415,-4490,34235,7130,-9665,28195,31850,-6760,10175,83255
2018-07-05,-7305,-4490,34035,7050,-9395,28085,31625,-7005,10130,82730
2018-07-06,-7285,-4490,34575,7050,-9375,28525,31875,-7125,10055,83805
2018-07-09,-7145,-4490,35125,7170,-9295,29065,31975,-7725,10190,84870
2018-07-10,-7345,-4490,35425,6650,-9365,29345,32375,-7515,10325,85405
2018-07-11,-7295,-4490,36325,7130,-9195,30075,32500,-8055,10430,87425
2018-07-12,-7245,-4490,36565,7010,-9545,30245,32500,-8145,10475,87370
2018-07-13,-7155,-4490,36105,7050,-9665,30285,32225,-7875,10580,87060
2018-07-16,-7315,-4490,35835,6690,-9705,30205,32250,-6830,10700,87340
2018-07-17,-7305,-4490,35865,6690,-9555,30075,32375,-7110,11465,88010
2018-07-18,-6985,-4490,36015,6730,-9285,30015,32425,-5990,11345,89780
2018-07-19,-6695,-4490,36295,6970,-8985,30355,32875,-5750,11330,91905
2018-07-20,-6655,-4490,36765,6770,-9035,30665,33050,-5990,11115,92195
2018-07-23,-6155,-4490,36545,7445,-8595,30555,33050,-5190,11355,94520
2018-07-24,-6105,-4490,37365,7265,-8725,31220,33120,-4630,10830,95850
2018-07-25,-5795,-4490,37515,7385,-8825,31420,32870,-3710,10600,96970
2018-07-26,-5645,-4490,38305,8105,-8715,32920,33270,-4595,11435,100590
2018-07-27,-5005,-4490,38315,8525,-8325,32740,34020,-3095,11285,103970
2018-07-30,-5125,-4490,38595,8105,-8475,33260,34270,-3395,10460,103205
2018-07-31,-4935,-4490,38055,8640,-8635,32400,34170,-5895,10835,100145
2018-08-01,-4330,-4490,38445,7840,-7955,32860,34365,-5400,11285,102620
2018-08-02,-3170,-4490,38935,6800,-6885,33840,35865,-6960,12110,106045
2018-08-03,-2270,-4490,39565,7440,-6055,34620,36540,-5240,11055,111165
2018-08-06,-2170,-4490,39770,8000,-5690,34875,37590,-4400,11235,114720
2018-08-07,90,-4490,39350,8080,-5695,33795,40215,-2680,11955,120620
2018-08-08,-715,-4490,39370,9040,-6005,34035,40065,-2680,11685,120305
2018-08-09,-55,-4490,38130,8880,-6445,32445,39915,-2480,12585,118485
2018-08-10,545,-4490,40565,9840,-6340,35025,39765,-4880,12675,122705
2018-08-13,775,-4490,40345,11600,-6340,33975,39840,-3085,16275,128895
2018-08-14,975,-4490,40645,11280,-6340,34510,40365,-2395,18250,132800
2018-08-15,2545,-4490,40645,7520,-6340,33530,40735,-3565,24700,135280
2018-08-16,2215,-4490,42025,8710,-6340,35265,38135,-3985,24165,135700
2018-08-17,3495,-4490,42975,8910,-6340,40120,38430,-4585,23400,141915
2018-08-20,3585,-4490,42385,8750,-6340,39280,36630,-4705,23445,138540
2018-08-21,4015,-4490,42355,9470,-6340,38900,37455,-4465,23850,140750
2018-08-22,3725,-4490,41815,9550,-6340,38160,35280,-6115,24835,136420
2018-08-23,3015,-4490,42355,10150,-6340,39720,34150,-6265,24595,136890
2018-08-24,3555,-4490,41055,10270,-6340,37580,34300,-7975,24055,132010
2018-08-27,5335,-4490,41335,10070,-6340,38935,33800,-7765,23275,134155
2018-08-28,5155,-4490,40615,10070,-6340,38125,33750,-8005,25195,134075
2018-08-29,5085,-4490,40195,9710,-6340,37745,33000,-7680,25135,132360
2018-08-30,5045,-4490,39875,9150,-6340,36925,32250,-7780,26275,130910
2018-08-31,5275,-4490,39885,8390,-6340,37365,31250,-7680,28015,131670
2018-09-03,4625,-4490,40165,7990,-6340,37645,31300,-8080,29755,132570
2018-09-04,4415,-4490,39945,6670,-6340,37225,31400,-8200,33235,133860
2018-09-05,4425,-4490,40495,6270,-6340,37685,31750,-8060,32750,134485
2018-09-06,4185,-4490,40875,5510,-6340,37805,31550,-8500,33110,133705
2018-09-07,4445,-4490,41855,5590,-6340,38045,31850,-7940,33290,136305
2018-09-10,3345,-4490,39725,5590,-6340,36455,30700,-7840,32435,129580
2018-09-11,3435,-4490,39515,5750,-6340,36675,30895,-8460,32975,129955
2018-09-12,3195,-4490,39725,5910,-6340,37275,30915,-8600,32345,129935
2018-09-13,2965,-4490,39795,5630,-6340,36945,30965,-8380,32210,129300
2018-09-14,2855,-4490,39825,5710,-6340,36835,30265,-8360,33380,129680
2018-09-17,2615,-4490,40215,5870,-6340,37105,30565,-8260,32885,130165
2018-09-18,2305,-4495,40245,6150,-6340,36945,30560,-8465,33020,129925
2018-09-19,2335,-4665,40305,6070,-6340,37005,30835,-8375,31805,128975
2018-09-20,2705,-4655,40455,6350,-6340,37325,31010,-8255,30990,129585
2018-09-21,2415,-4165,39545,6310,-6340,36665,31085,-7205,30930,129240
2018-09-25,2455,-3925,39495,6510,-6345,36495,30560,-6815,28290,126720
2018-09-26,2475,-3835,39155,5830,-6415,36185,30685,-6635,28950,126395
2018-09-27,2965,-3595,38785,5750,-6575,36055,30910,-6365,31350,129280
2018-09-28,3175,-2915,38635,4710,-5905,36045,31060,-5195,27930,127540
2018-10-08,4245,-2565,39125,5270,-4915,36575,31580,-4205,27865,132975
2018-10-09,4445,-2570,39455,5550,-4815,36635,32025,-4180,27820,134365
2018-10-10,4010,-3470,39435,4910,-5345,36335,31225,-5300,28270,130070
2018-10-11,3770,-3610,39725,5270,-4565,36615,31200,-5180,26875,130100
2018-10-12,3790,-3370,39925,4550,-4775,36715,30975,-4900,26290,129200
2018-10-15,3010,-3170,39565,4390,-5525,36405,30275,-3945,26785,127790
2018-10-16,2710,-2990,39975,4590,-5385,36530,30300,-4595,26695,127830
2018-10-17,910,-3430,39525,3830,-5395,35425,29975,-4995,28000,123845
2018-10-18,850,-3430,39065,4070,-5945,35265,29600,-5445,26785,120815
2018-10-19,290,-3810,39705,4470,-6385,35615,29850,-6195,27055,120595
2018-10-22,330,-4010,39715,4390,-6595,35485,30025,-6895,26560,119005
2018-10-23,-570,-3750,39975,4830,-6465,35945,30000,-6295,25255,118925
2018-10-24,-1890,-3750,39780,4545,-7195,36010,29650,-6745,24760,115165
2018-10-25,-1790,-3810,40080,4685,-7215,35490,29800,-6095,25885,117030
2018-10-26,-250,-4750,38960,4505,-8315,34190,29775,-7145,26105,113075
2018-10-29,-15,-5330,38695,4625,-8295,34150,29545,-9145,26945,111175
2018-10-30,-255,-5290,38245,4505,-8385,33350,29545,-8850,27665,110530
2018-10-31,-745,-5910,37605,4465,-8835,31330,29545,-10250,27785,104990
2018-11-01,-1365,-6490,37735,4585,-8625,32590,29545,-11050,26555,103480
2018-11-02,-1465,-5915,37975,4485,-8475,32865,29545,-10370,26495,105140
2018-11-05,-1585,-5865,37315,4285,-9045,32475,29545,-10415,26555,103265
2018-11-06,-2475,-5745,36635,4185,-9435,32245,29545,-10145,27095,101905
2018-11-07,-2425,-6100,36885,3625,-9305,32045,29545,-11015,27185,100440
2018-11-08,-2895,-6345,36175,3305,-9555,31405,29545,-11285,27875,98225
2018-11-09,-2275,-6265,35885,2905,-9775,31105,29545,-11135,29075,99065
2018-11-12,-2515,-6210,35935,2945,-9785,31255,29545,-11075,29375,99470
2018-11-13,-3175,-6250,36465,2985,-10325,31225,29545,-11110,29675,99035
2018-11-14,-2885,-6310,36145,3025,-9975,31315,29545,-11310,28980,98530
2018-11-15,-2305,-5370,36165,3265,-9265,31245,29545,-9550,28255,101985
2018-11-16,-2585,-5470,36305,3545,-9535,31405,29545,-9835,27920,101295
2018-11-19,-3375,-5830,35725,3585,-9875,30965,29545,-9925,27830,98645
2018-11-20,-3865,-5410,36065,3785,-10605,31355,29545,-9115,28100,99855
2018-11-21,-4215,-5870,35525,3905,-10755,31015,29545,-9355,27200,96995
2018-11-22,-4805,-6690,34545,3565,-11585,29965,29545,-10495,28005,92050
2018-11-23,-4935,-8550,33365,3145,-12360,28745,29545,-12595,28395,84755
2018-11-26,-5535,-8695,33505,3305,-12360,28645,29545,-13800,29055,83665
2018-11-27,-4795,-8335,33995,3425,-12360,29055,29545,-13440,29265,86355
2018-11-28,-5155,-8125,34115,3405,-12360,29135,29545,-13400,28120,85280
2018-11-29,-4965,-8165,33605,3325,-12360,28775,29545,-13420,28205,84545
2018-11-30,-4695,-8125,34375,3645,-12360,29395,29545,-13080,28265,86965
2018-12-03,-4265,-8505,34780,3765,-12360,29805,29545,-13580,27965,87150
2018-12-04,-3455,-8145,34780,3825,-12360,30775,29545,-12880,28145,90230
2018-12-05,-3695,-8165,34780,3765,-12360,30135,29545,-12500,28110,89615
2018-12-06,-2735,-8215,34780,4145,-12360,30495,29545,-12440,27885,91100
2018-12-07,-3525,-8515,34780,4145,-12360,29855,29545,-12940,25950,86935
2018-12-10,-3925,-8485,34780,4065,-12360,30135,29545,-12820,26305,87240
2018-12-11,-3755,-8315,34780,4185,-12360,30205,29545,-12600,26395,88080
2018-12-12,-3755,-8305,34780,4405,-12360,31745,29545,-12700,25915,89270
2018-12-13,-3175,-8705,34780,4685,-12360,31485,29545,-13600,26365,89020
2018-12-14,-3015,-8805,34780,4885,-12360,31435,29545,-13840,26605,89230
2018-12-17,-3115,-8645,34780,4705,-12360,31375,29545,-13700,26395,88980
2018-12-18,-3325,-8585,34780,4645,-12360,31525,29545,-13720,26035,88540
2018-12-19,-3575,-8695,34780,4760,-12360,31635,29545,-13640,26485,88935
2018-12-20,-4105,-8835,34780,4680,-12360,31715,29545,-13660,25885,87645
2018-12-21,-4645,-9095,34780,4000,-12360,31295,29545,-14920,25855,84455
2018-12-24,-5445,-9015,34780,3960,-12360,30795,29540,-14900,25885,83240
2018-12-25,-5375,-8985,34780,4040,-12360,30655,29840,-14980,25315,82930
2018-12-26,-5385,-9075,34780,4120,-12360,30345,29840,-15065,24595,81795
2018-12-27,-5995,-9055,34780,4360,-12360,30495,29790,-15105,22765,79675
2018-12-28,-6255,-8865,34780,4000,-12360,30015,29440,-14885,22255,78125
2019-01-02,-5860,-8805,34775,4760,-12360,30485,29340,-14715,20780,78400
2019-01-03,-5860,-8525,35165,5200,-12360,30635,29690,-14455,20540,80030
2019-01-04,-5860,-8465,35605,5160,-12360,31145,29790,-14435,20645,81225
2019-01-07,-5860,-8665,35475,4920,-12360,31005,29740,-14495,21170,80930
2019-01-08,-5860,-8675,35875,4920,-12360,31345,29665,-14425,21170,81655
2019-01-09,-5860,-8685,35865,4760,-12360,31345,29565,-14485,21200,81345
2019-01-10,-5860,-9145,36145,5360,-12360,31555,29640,-14835,21470,81970
2019-01-11,-5860,-9695,36555,5080,-12360,31835,29640,-15185,21725,81735
2019-01-14,-5860,-9615,36055,4920,-12360,31515,29565,-15095,21710,80835
2019-01-15,-5860,-9945,36245,5160,-12360,31785,29765,-15195,21785,81380
2019-01-16,-5860,-9855,36325,4840,-12360,31925,29940,-15105,21875,81725
2019-01-17,-5860,-9455,37175,5160,-12360,32495,30140,-14815,21830,84310
2019-01-18,-5860,-9355,37325,6160,-12360,32545,30190,-14655,22460,86450
2019-01-21,-5860,-9425,37115,5880,-12360,32695,30415,-14615,22715,86560
2019-01-22,-5865,-9425,36985,5880,-12360,32735,30415,-14705,22370,86030
2019-01-23,-5875,-9295,37275,6040,-12360,32965,30315,-14595,22595,87065
2019-01-24,-5355,-9425,37565,6160,-12360,33140,30315,-14755,22610,87895
2019-01-25,-5925,-9425,37335,6280,-12360,32720,30110,-14715,21560,85580
2019-01-28,-5785,-9605,37225,6240,-12360,32600,30010,-14905,21425,84845
2019-01-29,-5635,-9675,37285,6840,-12360,32660,30610,-14965,21335,86095
2019-01-30,-4975,-9365,37505,7120,-12360,33180,30660,-14795,21365,88335
2019-01-31,-4845,-9225,37835,7595,-12360,33720,30760,-14795,21290,89975
2019-02-01,-4945,-9065,38225,7835,-12360,34660,30560,-14355,21590,92145
2019-02-11,-4605,-8915,38045,6815,-12360,34360,30460,-14155,21470,91115
2019-02-12,-5455,-8885,37575,5970,-12360,33340,29610,-14155,21560,87200
2019-02-13,-5485,-9055,37365,5610,-12360,33020,30060,-14235,21920,86840
2019-02-14,-5705,-9315,36615,5130,-12360,31720,29560,-14475,21845,83015
2019-02-15,-5225,-9315,37165,5050,-12360,33220,29460,-14475,21260,84780
2019-02-18,-5355,-9315,37365,6130,-12360,33480,29710,-14465,21455,86645
2019-02-19,-5405,-9645,37155,5890,-12360,33600,29810,-14785,21050,85310
2019-02-20,-5245,-9655,37425,5770,-12360,33720,29960,-14775,21350,86190
2019-02-21,-5185,-9575,37945,5690,-12360,34480,30160,-14790,21650,88015
2019-02-22,-5155,-9705,37685,5650,-12360,34240,30110,-14790,21470,87145
2019-02-25,-5595,-9805,38045,5730,-12360,35280,30510,-14790,21695,88710
2019-02-26,-5865,-10125,37895,5770,-12360,34840,30210,-14790,21785,87360
2019-02-27,-5835,-10105,38015,4530,-12360,35420,29910,-14790,22325,87110
2019-02-28,-4825,-9835,38485,4770,-12360,36120,30560,-14795,22595,90715
2019-03-01,-4575,-10055,38615,4530,-12360,35860,30760,-14580,23750,91945
2019-03-04,-4705,-9935,38355,4250,-12360,35440,30760,-14580,24335,91560
2019-03-05,-4285,-9795,37975,4050,-12360,34400,31210,-14585,23930,90540
2019-03-06,-4655,-9725,38515,4170,-12360,35100,31310,-14565,24170,91960
2019-03-07,-5515,-9865,38095,4010,-12360,34300,31210,-14645,23795,89025
2019-03-08,-5725,-9855,37335,3645,-12360,33340,30860,-14595,23405,86050
2019-03-11,-5545,-10035,38055,3725,-12360,34775,30960,-14345,23210,88440
2019-03-12,-5725,-9835,37875,3625,-12360,34425,30960,-14365,23135,87735
2019-03-13,-5785,-9535,37735,3785,-12360,34175,30810,-14505,23525,87845
2019-03-14,-6465,-9565,37515,3805,-12360,33925,30260,-14525,23435,86025
2019-03-15,-6885,-9605,37585,3605,-12360,34145,28910,-14645,23375,84125
2019-03-18,-6715,-9685,37635,3285,-12360,34095,28805,-14625,23210,83645
2019-03-19,-6685,-9745,37655,3485,-12360,33985,28730,-14565,23345,83845
2019-03-20,-6725,-9675,37695,3545,-12360,34075,28905,-14555,22625,83530
2019-03-21,-6635,-9565,37795,3645,-12360,34245,29355,-14685,22685,84480
2019-03-22,-6855,-9590,37285,3545,-12360,33745,29505,-14605,22790,83460
2019-03-25,-6915,-9590,37015,3505,-12360,33620,29505,-14645,22925,83060
2019-03-26,-7005,-9590,36925,3565,-12360,33635,29780,-14815,23135,83270
2019-03-27,-7135,-9590,36725,3585,-12360,33515,29880,-14375,23435,83680
2019-03-28,-6845,-9590,37355,3845,-12365,34135,30055,-14305,24410,86695
2019-03-29,-6405,-9590,37645,3945,-12775,34435,30055,-14305,24050,87055
2019-04-01,-6615,-9590,38275,3845,-12625,34605,29980,-14745,24050,87180
2019-04-02,-6575,-9590,38545,3945,-12745,35065,30830,-14805,23780,88450
2019-04-03,-6065,-9590,38615,4165,-12825,35265,30930,-14815,23780,89460
2019-04-04,-5475,-9590,39975,4345,-13495,36275,31680,-14875,23675,92515
2019-04-08,-5255,-9590,40245,4325,-13295,36405,31480,-14570,23450,93195
2019-04-09,-5305,-9595,40415,4585,-13355,36495,31505,-14590,23540,93695
2019-04-10,-5015,-9665,40755,4765,-13245,36625,31780,-14750,23675,94925
2019-04-11,-4775,-9395,40615,4665,-12995,36520,31380,-14310,24260,95965
2019-04-12,-4885,-9705,40965,4625,-12665,37700,31305,-14990,24560,96910
2019-04-15,-4845,-9735,40475,4845,-12405,36560,31380,-15070,24395,95600
2019-04-16,-5065,-9525,40625,4725,-12455,37040,31380,-14730,24345,96340
2019-04-17,-6535,-9465,39775,4425,-11845,35580,31105,-14690,24735,93085
2019-04-18,-6525,-9495,40055,4865,-12085,36380,31180,-15050,24405,93730
2019-04-19,-6385,-9495,40405,5045,-12265,36820,31330,-14970,23925,94410
2019-04-22,-6325,-9505,40245,5205,-12285,36500,31355,-14895,24675,94970
2019-04-23,-6535,-9405,39975,5145,-12135,36240,32005,-14825,25305,95770
2019-04-24,-6545,-9055,39795,5125,-12285,35620,32005,-14595,24495,94560
2019-04-25,-6875,-8985,39965,5205,-11605,36240,32105,-14515,23925,95460
2019-04-26,-6985,-9045,40155,5045,-11775,36940,31930,-14635,24165,95795
2019-04-29,-6895,-9080,40555,5105,-11675,38440,32405,-14645,24435,98645
2019-04-30,-7505,-8980,39955,4765,-11875,37060,32755,-14555,24465,96085
2019-05-06,-7475,-9440,39995,4505,-12135,37375,32605,-14735,24135,94830
2019-05-07,-7585,-9540,39725,4545,-12215,37065,32405,-14775,23835,93460
2019-05-08,-7585,-10720,39785,4865,-12055,36905,31880,-15055,24045,92065
2019-05-09,-7395,-10200,39855,4885,-12145,36995,32155,-15075,24315,93390
2019-05-10,-7905,-9920,39425,5065,-11835,36365,31605,-14825,24250,92225
2019-05-13,-8565,-10160,39185,4805,-11235,36225,31480,-14775,22675,89635
2019-05-14,-8435,-10800,39355,5325,-11505,36515,31805,-14945,23435,90750
2019-05-15,-8185,-11380,39825,5525,-11935,36745,32055,-15180,23135,90605
2019-05-16,-8395,-10900,40055,5745,-11985,37000,31580,-15180,24455,92375
2019-05-17,-8135,-11160,40105,5705,-12465,36295,31480,-15180,25085,91730
2019-05-20,-8045,-12000,41305,5825,-12805,37495,31830,-15180,24965,93390
2019-05-21,-8265,-11505,41265,6185,-12795,37425,31605,-15180,25025,93760
2019-05-22,-8825,-11395,40985,5665,-12145,37085,31180,-15185,24605,91970
2019-05-23,-9145,-11395,41055,5745,-11665,37245,31180,-15115,24245,92150
2019-05-24,-8835,-11955,40675,5785,-11735,36735,31005,-14685,24275,91265
2019-05-27,-8815,-12465,40815,5545,-11785,36845,31180,-14145,24485,91660
2019-05-28,-8765,-13305,40655,5465,-12245,36755,31330,-13285,24995,91600
2019-05-29,-9025,-13035,40305,5445,-11805,36495,31430,-13735,25115,91190
2019-05-30,-9215,-13445,40055,5205,-11525,36365,31105,-13465,24485,89565
2019-05-31,-10005,-13655,39695,5105,-10455,35945,30855,-13485,24245,88245
2019-06-03,-9985,-13955,40085,5005,-10655,36345,30455,-13200,23255,87350
2019-06-04,-10085,-13625,40085,5005,-10335,36345,30080,-13700,22835,86605
2019-06-05,-10175,-12885,39975,5565,-10335,36255,30205,-14680,22595,86520
2019-06-06,-9625,-12865,39695,5805,-10595,36105,30230,-14680,22895,86965
2019-06-10,-9715,-12885,40725,6905,-10735,36875,30480,-14640,23795,90805
2019-06-11,-10105,-12895,40285,6585,-10365,36555,30280,-14960,22565,87945
2019-06-12,-10015,-13425,40385,6865,-10885,36665,30480,-14120,22775,88725
2019-06-13,-10070,-13425,40225,6945,-10685,36595,30405,-14180,21425,87235
2019-06-14,-10070,-13995,39745,6825,-10725,36205,30455,-13460,22680,87660
2019-06-17,-10070,-13730,40105,6905,-10845,36485,30380,-13900,22515,87845
2019-06-18,-10070,-13730,40425,6965,-10975,36825,30880,-14620,22455,88155
2019-06-19,-10075,-13730,40845,7065,-11325,37225,31105,-14880,21525,87755
2019-06-20,-10355,-13730,41125,7165,-11155,37745,31130,-14840,21555,88640
2019-06-21,-9935,-13730,41535,7305,-11445,38575,31630,-14380,21420,90975
2019-06-24,-10045,-13730,42145,7285,-11255,39025,31430,-14040,21060,91875
2019-06-25,-9535,-13730,42235,7665,-11395,39045,31580,-14580,21735,93020
2019-06-26,-9465,-13730,42275,7465,-10915,38810,31130,-14120,21855,93305
2019-06-27,-9525,-13730,42775,7385,-10455,39730,30955,-14060,21825,94900
2019-06-28,-8505,-13730,43065,7545,-10675,40450,31480,-14560,22365,97435
2019-07-01,-8095,-13730,42885,7680,-11065,39490,31780,-15160,22155,95940
2019-07-02,-8515,-13730,42675,6880,-10915,39290,31730,-15480,21420,93355
2019-07-03,-9405,-13730,42685,6875,-10935,39350,31855,-15585,21825,92935
2019-07-04,-9485,-13735,42535,6815,-10985,38690,31655,-15585,21675,91580
2019-07-05,-9345,-13545,42495,6915,-11025,38890,31630,-15770,22200,92445
2019-07-08,-9685,-13385,42825,7210,-10415,39430,31600,-16810,22230,93000
2019-07-09,-9265,-13565,42735,6290,-10700,39030,31550,-15850,22335,92560
2019-07-10,-8945,-13675,42675,6285,-10320,38950,31700,-16010,21795,92455
2019-07-11,-9415,-13895,42365,6085,-10080,38410,30700,-15250,22185,91105
2019-07-12,-9465,-14395,42945,6265,-9920,39470,31300,-13730,21765,94235
2019-07-15,-9545,-13895,42975,6300,-8760,39610,30850,-15690,21225,93070
2019-07-16,-9445,-13785,43130,6655,-8900,39990,30850,-15615,20385,93265
2019-07-17,-9395,-13785,41770,6655,-8540,38870,30700,-15465,19065,89875
2019-07-18,-9695,-13845,42625,7675,-9020,39810,30550,-15290,17515,90325
2019-07-19,-9865,-13595,42125,6175,-8660,38870,30850,-15415,17515,88000
2019-07-22,-10305,-13625,42075,6410,-7800,38770,31150,-15270,17515,88920
2019-07-23,-10195,-13545,41705,6770,-7760,38150,31100,-16150,17515,87590
2019-07-24,-10255,-13535,42025,6770,-7480,38970,30800,-16230,17515,88580
2019-07-25,-10015,-13355,41715,6970,-6720,38250,30950,-16670,17515,88640
2019-07-26,-10365,-13195,41365,6050,-6840,37570,30850,-16510,17515,86440
2019-07-29,-10105,-13375,41375,6090,-7360,37430,30850,-16430,17515,85990
2019-07-30,-9955,-13365,41435,5890,-7680,37770,30600,-16430,17515,85780
2019-07-31,-9885,-13065,41215,5890,-7600,37410,30900,-17350,17515,85030
2019-08-01,-10285,-13395,40765,4890,-7760,36630,30045,-16350,17515,82055
2019-08-02,-10475,-13935,40115,5690,-6740,35630,28915,-14150,17515,82565
2019-08-05,-10325,-13855,39835,5850,-7120,35070,28665,-14195,17515,81440
2019-08-06,-10415,-14015,39865,4290,-7605,35410,28710,-13475,17515,80280
2019-08-07,-10285,-13915,39635,4290,-8360,35050,29230,-13835,17515,79325
2019-08-08,-10295,-14175,38915,4570,-8580,34350,30380,-13265,17515,79415
2019-08-09,-10265,-14025,39375,5690,-8420,35030,30630,-13360,17515,82170
2019-08-12,-10285,-14585,39265,5205,-8760,34830,30380,-11440,17515,82125
2019-08-13,-9805,-14080,39375,5520,-8325,35190,30830,-13605,17515,82615
2019-08-14,-10175,-14080,39565,5920,-7785,35610,31030,-13965,17515,83635
2019-08-15,-10115,-14080,39455,5920,-6585,35470,30530,-14175,17515,83935
2019-08-16,-9895,-14080,39565,6080,-7095,35650,31075,-14025,17515,84790
2019-08-19,-9825,-14080,39215,6160,-6585,35050,30925,-13635,17515,84740
2019-08-20,-10265,-14080,39125,5840,-4815,35030,30925,-13250,17515,86025
2019-08-21,-10625,-14080,39045,5680,-5115,34990,29725,-12010,17515,85125
2019-08-22,-10335,-14080,39325,5080,-5655,35270,28525,-11450,17515,84195
2019-08-23,-10585,-14080,38585,4400,-5025,33830,28145,-10450,17515,82335
2019-08-26,-10515,-14080,37675,4320,-4275,32070,27845,-11575,17515,78980
2019-08-27,-10355,-14080,38035,4520,-5685,32685,27495,-11125,17515,79005
2019-08-28,-10685,-14080,37525,4040,-5090,32285,26945,-11005,17515,77450
2019-08-29,-10545,-14080,38365,3920,-5015,32905,27145,-12240,17515,77970
2019-08-30,-10575,-14080,38935,4640,-7085,33435,27495,-10845,17515,79435
2019-09-02,-10475,-14080,38895,4560,-7090,33375,27495,-10605,17515,79590
