Date,TA,M,RB,FG,MA,HC,V,SA,RM,AG
2020-07-03,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-06,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-07,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-08,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-09,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-10,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-13,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-14,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-15,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-16,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-17,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-20,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-21,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-22,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-23,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-24,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-27,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-28,202009,202009,202010,202009,202009,202010,202009,202009,202009,202010
2020-07-29,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-07-30,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-07-31,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-03,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-04,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-05,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-06,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-07,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-10,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-11,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-12,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-13,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-14,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-17,202009,202009,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-18,202009,202101,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-19,202009,202101,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-20,202011,202101,202010,202009,202009,202010,202009,202009,202009,202012
2020-08-21,202011,202101,202010,202101,202009,202010,202009,202009,202011,202012
2020-08-24,202011,202101,202010,202101,202009,202010,202009,202011,202011,202012
2020-08-25,202011,202101,202010,202101,202009,202010,202011,202012,202011,202012
2020-08-26,202011,202101,202010,202101,202009,202010,202010,202011,202011,202012
2020-08-27,202011,202101,202010,202101,202011,202010,202010,202011,202011,202012
2020-08-28,202011,202101,202010,202101,202011,202010,202010,202011,202011,202012
2020-08-31,202011,202101,202010,202101,202011,202010,202010,202012,202101,202012
2020-09-01,202011,202101,202010,202101,202011,202010,202010,202011,202101,202012
2020-09-02,202011,202101,202010,202101,202011,202010,202010,202011,202101,202012
2020-09-03,202101,202101,202010,202101,202011,202010,202101,202011,202101,202012
2020-09-04,202101,202101,202010,202101,202011,202010,202101,202011,202101,202012
2020-09-07,202101,202101,202010,202101,202011,202010,202101,202011,202101,202012
2020-09-08,202101,202101,202010,202101,202011,202010,202101,202011,202101,202012
2020-09-09,202101,202101,202010,202101,202011,202010,202101,202011,202101,202012
2020-09-10,202101,202101,202010,202101,202011,202010,202101,202011,202101,202012
2020-09-11,202101,202101,202010,202101,202011,202010,202101,202011,202101,202012
2020-09-14,202101,202101,202010,202101,202011,202010,202101,202011,202101,202012
2020-09-15,202101,202101,202010,202101,202011,202010,202101,202011,202101,202012
2020-09-16,202012,202101,202101,202101,202011,202010,202101,202011,202101,202012
2020-09-17,202012,202101,202101,202101,202011,202010,202101,202011,202101,202012
2020-09-18,202012,202101,202101,202101,202011,202010,202101,202011,202101,202012
2020-09-21,202012,202101,202101,202101,202011,202010,202101,202011,202101,202012
2020-09-22,202101,202101,202101,202101,202011,202010,202101,202011,202101,202012
2020-09-23,202101,202101,202101,202101,202011,202101,202101,202011,202101,202012
2020-09-24,202012,202101,202101,202101,202011,202101,202101,202011,202101,202012
2020-09-25,202012,202101,202101,202101,202011,202101,202101,202011,202101,202012
2020-09-28,202101,202101,202101,202101,202011,202101,202101,202011,202101,202012
2020-09-29,202101,202101,202101,202101,202011,202101,202101,202011,202101,202012
2020-09-30,202101,202101,202101,202101,202011,202101,202101,202011,202101,202012
2020-10-09,202101,202101,202101,202101,202101,202101,202101,202011,202101,202012
2020-10-12,202101,202101,202101,202101,202101,202101,202101,202011,202101,202012
2020-10-13,202101,202101,202101,202101,202101,202101,202101,202011,202101,202012
2020-10-14,202101,202101,202101,202101,202101,202101,202101,202011,202101,202012
2020-10-15,202101,202101,202101,202101,202101,202101,202012,202012,202101,202012
2020-10-16,202101,202101,202101,202101,202101,202101,202101,202012,202101,202012
2020-10-19,202101,202101,202101,202101,202101,202101,202101,202012,202101,202012
2020-10-20,202101,202101,202101,202101,202101,202101,202101,202012,202101,202012
2020-10-21,202101,202101,202101,202101,202101,202101,202101,202012,202101,202012
2020-10-22,202101,202101,202101,202101,202101,202101,202101,202012,202101,202012
2020-10-23,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-10-26,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
2020-10-27,202101,202101,202101,202101,202101,202101,202101,202101,202101,202012
