Date,TA,M,RB,FG,MA,HC,V,SA,RM,AG
2019-12-06,-50,169,106,285,-164,102,75,0,15,-6
2019-12-09,-48,154,98,239,-154,93,69,0,10,-7
2019-12-10,-45,155,100,243,-161,97,72,0,8,-7
2019-12-11,-48,171,101,246,-163,97,72,0,10,-8
2019-12-12,-39,163,102,247,-148,104,64,0,2,-8
2019-12-13,-40,159,104,248,-157,104,64,0,-5,-10
2019-12-16,-36,184,99,286,-165,103,64,0,-11,-10
2019-12-17,-34,184,103,290,-156,109,65,0,-18,-10
2019-12-18,-34,184,102,279,-136,109,65,0,-26,-10
2019-12-19,-32,177,112,313,-133,132,65,0,-35,-10
2019-12-20,-34,177,113,318,-131,130,67,0,-41,-10
2019-12-23,-35,175,115,318,-128,131,62,0,-47,-9
2019-12-24,-28,176,114,319,-132,128,61,0,-52,-7
2019-12-25,-29,173,112,316,-132,124,60,0,-57,-6
2019-12-26,-29,170,111,349,-132,125,60,0,-62,-4
2019-12-27,-25,170,114,373,-125,127,60,0,-67,-3
2019-12-30,-24,146,116,379,-123,132,62,0,-60,-1
2019-12-31,-21,146,136,386,-113,146,61,0,-59,0
2020-01-02,-21,149,131,398,-110,142,61,0,-61,0
2020-01-03,-20,139,144,392,-107,148,63,0,-61,0
2020-01-06,-18,130,144,398,-100,149,63,0,-62,1
2020-01-07,-16,132,145,403,-105,152,63,0,-61,1
2020-01-08,-16,121,148,411,-99,148,62,0,-61,1
2020-01-09,-14,115,129,415,-77,126,64,0,-62,0
2020-01-10,-16,91,130,428,-75,124,58,0,-60,-1
2020-01-13,-17,81,128,386,-59,119,55,0,-63,-1
2020-01-14,-17,78,150,570,-55,143,60,0,-69,-2
2020-01-15,-19,68,145,580,-53,140,60,0,-70,-2
2020-01-16,-20,62,149,581,-52,144,62,0,-75,-2
2020-01-17,-22,57,146,599,-52,136,68,0,-80,-2
2020-01-20,-22,52,148,601,-48,136,67,0,-81,-3
2020-01-21,-23,47,154,560,-46,134,67,0,-78,-3
2020-01-22,-24,41,152,551,-43,129,66,0,-71,-3
2020-01-23,-25,32,140,455,-41,117,60,0,-65,-3
2020-02-03,-14,22,64,233,-34,54,41,0,-61,-3
2020-02-04,-15,17,53,224,-33,48,39,0,-52,-4
2020-02-05,-16,14,53,218,-34,49,40,0,-54,-4
2020-02-06,-17,11,52,198,-34,48,39,0,-54,-4
2020-02-07,-18,8,52,198,-34,48,39,0,-55,-4
2020-02-10,-18,5,52,197,-34,48,39,0,-55,-5
2020-02-11,-19,3,52,199,-35,47,38,0,-55,-5
2020-02-12,-19,-2,52,199,-35,47,39,0,-59,-5
2020-02-13,-20,-2,52,198,-35,47,39,0,-56,-5
2020-02-14,-20,-5,53,199,-35,47,39,0,-55,-6
2020-02-17,-21,-6,53,203,-34,47,39,0,-53,-6
2020-02-18,-22,-9,52,200,-35,47,39,0,-53,-6
2020-02-19,-23,-12,52,196,-34,48,40,0,-53,-5
2020-02-20,-23,-14,52,189,-34,49,40,0,-53,-4
2020-02-21,-24,-16,54,188,-37,50,41,0,-53,-1
2020-02-24,-24,-20,54,186,-37,51,44,0,-53,1
2020-02-25,-24,-22,55,190,-43,51,46,0,-53,0
2020-02-26,-24,-24,55,187,-44,52,46,0,-53,0
2020-02-27,-25,-28,55,182,-44,51,45,0,-53,0
2020-02-28,-25,-29,52,175,-43,49,44,0,-52,-4
2020-03-02,-25,-21,50,165,-42,47,43,0,-41,-6
2020-03-03,-25,-21,50,160,-44,47,42,0,-40,-7
2020-03-04,-25,-22,50,156,-45,47,42,0,-39,-8
2020-03-05,-26,-23,50,153,-47,48,41,0,-39,-8
2020-03-06,-26,-25,51,160,-47,48,40,0,-38,-9
2020-03-09,-44,-28,81,268,-57,88,51,0,-40,-9
2020-03-10,-41,-33,106,255,-62,106,45,0,-43,-9
2020-03-11,-44,-35,106,243,-64,106,44,0,-43,-10
2020-03-12,-46,-37,107,316,-66,107,42,0,-43,-10
2020-03-13,-48,-37,111,253,-70,107,41,-7,-42,-10
2020-03-16,-48,-38,108,185,-72,106,38,-10,-42,-10
2020-03-17,-49,-38,115,162,-74,116,37,-13,-41,-9
2020-03-18,-48,-39,113,140,-73,107,30,-17,-41,-10
2020-03-19,-47,-41,105,98,-74,102,23,-19,-40,-10
2020-03-20,-43,-34,92,80,-70,77,20,-23,-34,-9
2020-03-23,-43,-28,83,50,-75,63,14,-28,-28,-10
2020-03-24,-43,-27,74,34,-76,55,12,-31,-27,-9
2020-03-25,-43,-25,73,24,-82,53,9,-35,-25,-9
2020-03-26,-44,-23,75,13,-84,52,6,-38,-23,-9
2020-03-27,-45,-22,74,2,-80,51,3,-42,-21,-9
2020-03-30,-43,-22,66,-8,-77,47,2,-38,-19,-8
2020-03-31,-40,-22,66,-17,-77,45,-1,-40,-18,-8
2020-04-01,-41,-22,61,-26,-78,42,-2,-43,-16,-8
2020-04-02,-36,-23,56,-33,-66,38,-3,-40,-16,-8
2020-04-03,-35,-24,55,-30,-69,37,-3,-41,-16,-8
2020-04-07,-35,-28,57,-36,-69,38,-3,-41,-17,-7
2020-04-08,-36,-30,53,-41,-68,36,-4,-37,-16,-7
2020-04-09,-35,-32,50,-48,-59,35,-5,-36,-16,-7
2020-04-10,-35,-33,47,-51,-57,34,-5,-36,-16,-7
2020-04-13,-35,-35,47,-44,-55,34,-6,-30,-15,-7
2020-04-14,-39,-38,47,-44,-62,34,-6,-28,-15,-7
2020-04-15,-40,-40,47,-42,-62,34,-8,-24,-15,-7
2020-04-16,-40,-41,47,-44,-60,33,-9,-23,-14,-6
2020-04-17,-41,-43,47,-38,-60,33,-9,-22,-14,-6
2020-04-20,-41,-45,46,-39,-59,33,-10,-20,-14,-7
2020-04-21,-41,-48,46,-41,-59,33,-10,-19,-14,-7
2020-04-22,-38,-47,45,-42,-58,32,-11,-20,-13,-9
2020-04-23,-32,-47,45,-42,-53,32,-11,-19,-12,-9
2020-04-24,-34,-47,45,-41,-52,31,-12,-20,-11,-9
2020-04-27,-35,-51,48,-40,-54,33,-11,-19,-10,-10
2020-04-28,-37,-61,52,-42,-51,36,-14,-19,-10,-10
2020-04-29,-36,-62,56,-42,-50,39,-14,-20,-9,-11
2020-04-30,-36,-65,54,-41,-45,38,-14,-20,-8,-12
2020-05-06,-35,-70,54,-37,-44,39,-14,-20,-7,-12
2020-05-07,-35,-73,54,-35,-46,39,-14,-19,-5,-11
2020-05-08,-39,-72,64,-33,-50,45,-20,-23,-3,-13
2020-05-11,-40,-71,66,-29,-50,46,-22,-24,-2,-12
2020-05-12,-40,-86,77,-28,-50,53,-21,-24,1,-12
2020-05-13,-44,-86,84,-24,-53,61,-22,-24,2,-12
2020-05-14,-44,-90,91,-28,-52,68,-22,-24,4,-12
2020-05-15,-42,-90,92,-25,-54,70,-25,-24,5,-12
2020-05-18,-41,-84,90,-20,-52,68,-25,-23,7,-8
2020-05-19,-42,-83,102,-17,-59,73,-23,-22,9,-7
2020-05-20,-39,-78,119,-14,-57,80,-21,-21,11,-5
2020-05-21,-40,-77,122,-15,-58,83,-19,-30,12,-4
2020-05-22,-37,-75,106,-11,-61,76,-18,-29,13,-4
2020-05-25,-37,-69,107,-4,-63,75,-17,-34,15,-4
2020-05-26,-37,-74,106,1,-68,78,-16,-40,21,-3
2020-05-27,-36,-70,107,6,-68,79,-14,-40,24,-2
2020-05-28,-36,-71,110,10,-69,82,-13,-43,30,-2
2020-05-29,-38,-68,101,15,-75,79,-13,-235,34,-2
2020-06-01,-46,-68,107,19,-80,83,-11,-237,35,-1
2020-06-02,-63,-67,109,24,-96,92,-9,-239,37,0
2020-06-03,-62,-65,112,27,-95,85,-8,-231,40,0
2020-06-04,-60,-60,111,27,-99,84,-7,-223,44,0
2020-06-05,-60,-61,116,32,-102,87,-6,-256,60,1
2020-06-08,-59,-56,119,34,-101,88,-5,-259,67,1
2020-06-09,-58,-55,127,32,-124,94,-4,-213,72,1
2020-06-10,-60,-54,125,35,-125,92,-3,-218,82,1
2020-06-11,-59,-53,133,37,-128,98,-2,-227,76,1
2020-06-12,-59,-50,134,41,-132,99,-1,-223,77,1
2020-06-15,-59,-49,124,46,-128,96,0,-220,72,1
2020-06-16,-58,-46,125,49,-128,96,1,-217,72,1
2020-06-17,-58,-45,126,54,-135,97,3,-245,75,1
2020-06-18,-58,-46,128,58,-137,96,3,-242,81,1
2020-06-19,-61,-46,127,65,-136,97,5,-240,80,1
2020-06-22,-61,-47,139,73,-143,110,5,-246,85,3
2020-06-23,-61,-47,139,76,-140,110,5,-245,85,3
2020-06-24,-69,-48,141,75,-148,113,6,-236,89,3
2020-06-29,-65,-49,128,78,-149,107,5,-238,91,4
2020-06-30,-73,-49,140,90,-175,119,6,-281,91,5
2020-07-01,-75,-43,140,204,-175,121,6,-306,88,5
2020-07-02,-75,-39,141,214,-169,121,7,-309,91,5
2020-07-03,-76,-36,135,223,-174,120,8,-310,95,5
2020-07-06,-77,-33,136,229,-173,124,9,-319,102,6
2020-07-07,-77,-31,162,209,-174,149,10,-302,105,6
2020-07-08,-86,-29,151,218,-176,146,13,-276,117,12
2020-07-09,-87,-28,171,226,-174,151,16,-266,121,11
2020-07-10,-88,-26,165,238,-192,163,18,-279,127,12
2020-07-13,-92,-27,157,189,-179,152,17,-275,114,12
2020-07-14,-95,-28,159,195,-186,155,19,-277,115,13
2020-07-15,-109,-29,162,201,-179,158,19,-274,114,13
2020-07-16,-110,-29,153,221,-177,157,20,-337,117,14
2020-07-17,-111,-29,160,198,-165,166,21,-313,119,14
2020-07-20,-114,-29,155,197,-176,164,22,-266,123,15
2020-07-21,-113,-28,148,186,-177,163,23,-269,131,10
2020-07-22,-118,-27,161,194,-192,171,24,-252,144,9
2020-07-23,-130,-25,165,185,-196,172,24,-243,147,8
2020-07-24,-133,-22,141,194,-167,142,23,-242,143,9
2020-07-27,-134,-19,138,200,-167,147,24,-240,149,7
2020-07-28,-136,-21,142,207,-171,152,24,-241,113,8
2020-07-29,-137,-21,140,203,-168,152,26,-242,117,9
2020-07-30,-136,-22,141,198,-170,157,27,-246,119,9
2020-07-31,-135,-23,142,207,-167,161,28,-261,122,9
2020-08-03,-155,-23,155,193,-169,163,30,-182,127,10
2020-08-04,-158,-24,155,181,-170,164,32,-156,120,10
2020-08-05,-150,-26,155,185,-174,166,34,-155,124,8
2020-08-06,-150,-29,147,189,-184,167,33,-147,123,8
2020-08-07,-143,-31,153,196,-185,167,33,-138,120,9
2020-08-10,-144,-34,154,199,-185,168,33,-123,122,9
2020-08-11,-164,-38,153,184,-191,167,37,-125,120,9
2020-08-12,-159,-40,163,182,-193,171,38,-125,120,8
2020-08-13,-159,-41,163,184,-192,171,39,-125,117,7
2020-08-14,-181,-41,170,183,-203,179,39,-127,119,8
2020-08-17,-193,-43,182,196,-229,192,46,-129,134,8
2020-08-18,-193,-41,180,197,-218,182,45,-128,134,8
2020-08-19,-191,-38,179,192,-230,181,48,-126,133,7
2020-08-20,-191,-35,178,192,-225,184,47,-119,130,6
2020-08-21,-201,-33,178,143,-232,185,46,-118,126,6
2020-08-24,-206,-30,181,142,-224,176,47,-112,129,5
2020-08-25,-210,-26,185,129,-225,183,48,-104,114,5
2020-08-26,-208,-23,188,128,-218,183,49,-100,116,5
2020-08-27,-209,-20,188,129,-221,189,49,-99,119,6
2020-08-28,-193,-15,216,114,-270,228,52,-96,124,6
2020-08-31,-177,-10,211,115,-242,213,53,-84,124,7
2020-09-01,-180,5,208,110,-191,211,53,-80,165,6
2020-09-02,-164,13,215,112,-193,216,54,-75,168,6
2020-09-03,-141,22,215,109,-190,216,54,-70,166,6
2020-09-04,-141,27,202,105,-194,202,51,-65,156,6
2020-09-07,-150,36,217,109,-190,207,52,-64,161,5
2020-09-08,-150,52,217,115,-171,204,50,-62,177,5
2020-09-09,-123,80,181,114,-149,161,50,-60,192,7
2020-09-10,-123,101,200,112,-152,161,45,-61,195,8
2020-09-11,-128,84,191,110,-150,148,45,-59,160,8
2020-09-14,-128,96,188,102,-143,143,43,-57,148,7
2020-09-15,-126,116,154,111,-121,129,43,-55,150,7
2020-09-16,-127,96,152,110,-117,123,43,-57,129,9
2020-09-17,-126,109,148,109,-116,123,42,-59,131,9
2020-09-18,-124,99,145,106,-111,116,42,-58,107,9
2020-09-21,-119,105,141,103,-110,110,45,-59,105,8
2020-09-22,-120,95,145,101,-96,117,45,-58,98,5
2020-09-23,-115,96,140,100,-96,114,46,-57,93,4
2020-09-24,-115,94,139,98,-97,111,42,-56,87,3
2020-09-25,-116,97,137,123,-99,111,44,-57,87,2
2020-09-28,-112,100,132,124,-98,111,44,-59,85,2
2020-09-29,-114,100,132,141,-100,111,44,-62,88,2
2020-09-30,-115,101,131,136,-95,111,47,-64,89,1
2020-10-09,-113,76,106,139,-88,96,39,-64,66,1
2020-10-12,-112,77,108,182,-84,97,38,-63,58,1
2020-10-13,-119,78,115,181,-85,103,39,-66,58,1
2020-10-14,-114,82,115,187,-87,104,39,-66,58,1
2020-10-15,-114,85,111,186,-87,101,39,-68,58,1
2020-10-16,-117,86,111,197,-85,100,40,-69,58,1
2020-10-19,-117,90,112,210,-85,100,42,-68,59,0
2020-10-20,-116,93,111,206,-84,102,42,-69,59,0
2020-10-21,-113,95,108,198,-76,100,42,-72,59,0
2020-10-22,-130,100,118,193,-77,119,43,-74,59,0
2020-10-23,-127,98,118,204,-76,120,50,-77,57,0
2020-10-26,-125,104,121,205,-76,128,50,-82,60,0
2020-10-27,-127,110,120,249,-76,128,54,-85,62,0
2020-10-28,-129,112,135,239,-80,136,54,-92,61,0
2020-10-29,-131,112,137,239,-81,149,54,-94,59,0
2020-10-30,-124,113,135,225,-81,149,55,-94,58,-1
2020-11-02,-130,122,136,229,-81,154,47,-87,64,-1
2020-11-03,-132,123,152,252,-80,182,50,-86,62,-1
2020-11-04,-133,131,153,263,-87,188,55,-95,65,-1
2020-11-05,-130,114,154,267,-86,192,55,-98,55,-1
2020-11-06,-127,118,152,266,-87,193,62,-96,58,0
2020-11-09,-125,110,137,266,-86,179,58,-92,52,0
2020-11-10,-132,110,133,268,-84,164,48,-89,50,0
2020-11-11,-107,98,136,268,-81,164,45,-85,47,0
2020-11-12,-109,97,137,310,-87,163,45,-85,45,-1
2020-11-13,-110,110,173,294,-91,202,42,-82,54,-1
2020-11-16,-110,115,175,310,-91,205,45,-83,67,0
2020-11-17,-110,118,163,328,-87,190,45,-76,64,0
2020-11-18,-109,118,161,324,-84,196,46,-66,63,0
2020-11-19,-111,118,178,325,-82,225,46,-64,61,-1
2020-11-20,-107,121,179,325,-79,226,43,-61,56,-1
2020-11-23,-105,119,150,327,-77,192,42,-70,53,-1
2020-11-24,-103,117,151,332,-76,193,42,-69,52,-1
2020-11-25,-104,119,154,360,-81,203,44,-68,53,-2
2020-11-26,-105,119,150,356,-79,188,44,-67,53,-2
2020-11-27,-106,123,153,343,-79,189,43,-61,52,-3
2020-11-30,-100,124,154,336,-80,191,41,-56,50,-3
2020-12-01,-100,108,154,348,-76,193,39,-51,40,-3
2020-12-02,-101,101,152,343,-72,170,39,-48,32,-3
2020-12-03,-97,102,141,346,-68,171,40,-46,32,-3
2020-12-04,-85,99,140,374,-66,168,40,-42,29,-3
2020-12-07,-81,98,117,366,-65,157,43,-47,26,-3
2020-12-08,-76,97,121,361,-63,164,43,-46,24,-3
2020-12-09,-74,96,116,365,-60,155,43,-39,22,-3
2020-12-10,-79,108,117,360,-56,149,43,-39,28,-3
2020-12-11,-80,102,118,356,-50,142,42,-39,22,-3
2020-12-14,-73,105,118,328,-46,146,36,-23,22,-3
2020-12-15,-69,104,113,325,-42,155,39,-21,20,-4
2020-12-16,-75,129,109,323,-40,155,40,-18,21,-3
2020-12-17,-71,131,114,332,-40,164,41,-15,22,-2
2020-12-18,-68,128,97,331,-40,133,46,-13,22,-2
2020-12-21,-66,101,87,320,-37,118,45,-6,13,0
2020-12-22,-64,103,78,264,-36,112,42,-4,15,-1
2020-12-23,-64,105,72,275,-34,101,42,-2,16,0
2020-12-24,-63,106,73,257,-35,99,42,0,17,0
2020-12-25,-62,111,74,257,-35,98,39,2,19,0
2020-12-28,-59,116,71,206,-37,79,37,5,23,0
2020-12-29,-58,115,71,206,-39,79,37,7,22,1
2020-12-30,-57,98,72,206,-40,81,37,10,18,1
2020-12-31,-55,86,68,206,-41,77,36,12,15,1
2021-01-04,-49,89,69,211,-41,75,37,15,18,2
2021-01-05,-51,91,70,201,-38,75,37,17,21,3
2021-01-06,-48,100,69,197,-36,75,40,20,30,4
2021-01-07,-43,107,69,202,-33,72,40,21,37,4
2021-01-08,-40,112,72,201,-31,73,37,20,41,4
2021-01-11,-38,112,63,199,-28,60,38,17,44,1
2021-01-12,-37,114,65,203,-25,61,39,15,49,1
2021-01-13,-35,95,63,203,-21,59,38,12,38,1
2021-01-14,-34,91,64,179,-18,61,42,10,40,0
2021-01-15,-33,90,64,179,-15,61,43,9,39,0
2021-01-18,-32,92,64,155,-10,60,44,6,41,0
2021-01-19,-34,90,60,155,-7,55,56,4,41,0
2021-01-20,-33,68,62,159,-5,55,57,2,25,-1
2021-01-21,-33,66,62,156,-3,55,51,0,25,-1
2021-01-22,-33,58,60,154,0,53,53,-3,21,-1
2021-01-25,-33,54,67,161,2,58,50,-5,17,-1
2021-01-26,-33,56,79,160,3,64,53,-10,19,-1
2021-01-27,-33,51,79,170,4,61,55,-14,17,-1
2021-01-28,-33,49,79,169,5,61,54,-15,16,-1
2021-01-29,-30,47,78,175,9,61,55,-16,15,-1
2021-02-01,-28,45,77,171,12,59,57,-18,14,-1
2021-02-02,-27,42,79,198,17,66,61,-19,13,0
2021-02-03,-26,40,78,198,19,66,60,-20,12,0
2021-02-04,-25,41,76,186,21,65,54,-21,12,0
2021-02-05,-24,44,85,185,24,70,55,-23,15,0
2021-02-08,-24,41,81,188,27,68,57,-24,14,0
2021-02-09,-24,38,78,193,30,67,58,-27,14,0
2021-02-10,-23,37,78,198,26,69,60,-33,14,0
2021-02-18,-21,36,71,186,23,73,50,-31,15,0
2021-02-19,-20,34,72,187,27,74,55,-33,16,0
2021-02-22,-18,33,83,178,28,88,46,-29,16,1
2021-02-23,-15,30,83,182,30,90,48,-26,16,2
2021-02-24,-13,37,84,195,32,92,47,-23,24,2
2021-02-25,-10,36,83,225,34,90,48,-19,25,2
2021-02-26,-9,28,85,223,34,94,50,-19,16,1
2021-03-01,-7,26,85,252,37,95,47,-17,16,1
2021-03-02,-8,24,90,259,40,114,48,-16,14,1
2021-03-03,-7,26,83,263,45,106,45,-14,17,0
2021-03-04,-7,24,83,248,46,105,43,-16,16,0
2021-03-05,-6,24,70,250,46,93,43,-17,18,-1
2021-03-08,-5,23,69,240,49,91,43,-16,17,-1
2021-03-09,-6,20,59,233,52,78,41,-14,15,-1
2021-03-10,-6,19,60,229,41,80,40,-12,13,-1
2021-03-11,-6,16,61,215,41,79,39,-16,10,-1
2021-03-12,-6,14,61,209,42,80,40,-18,9,-2
2021-03-15,-6,11,62,191,41,82,39,-17,8,-2
2021-03-16,-6,10,61,202,42,71,39,-19,7,-2
2021-03-17,-6,8,59,193,42,70,39,-19,7,-2
2021-03-18,-6,7,58,200,42,69,38,-18,7,-1
2021-03-19,-6,6,57,197,37,69,36,-20,8,-1
